Iteration,BestFitness
0,752.696880
1,699.876448
2,699.876448
3,699.876448
4,699.876448
5,699.876448
6,699.876448
7,699.876448
8,699.876448
9,699.876448
10,699.876448
11,699.876448
12,699.876448
13,699.876448
14,699.876448
15,699.876448
16,699.876448
17,699.876448
18,699.876448
19,699.876448
20,699.876448
21,699.876448
22,699.876448
23,699.876448
24,699.876448
25,699.876448
26,699.876448
27,699.876448
28,699.876448
29,699.876448
30,699.876448
31,699.876448
32,699.876448
33,699.876448
34,699.876448
35,699.876448
36,699.876448
37,699.876448
38,699.876448
39,699.876448
40,699.876448
41,699.876448
42,699.876448
43,699.876448
44,699.876448
45,699.876448
46,699.876448
47,699.876448
48,699.876448
49,699.876448
50,699.876448
51,699.876448
52,699.876448
53,699.876448
54,699.876448
55,699.876448
56,699.876448
57,699.876448
58,699.876448
59,699.876448
60,699.876448
61,699.876448
62,699.876448
63,699.876448
64,699.876448
65,699.876448
66,699.876448
67,699.876448
68,699.876448
69,699.876448
70,699.876448
71,699.876448
72,699.876448
73,699.876448
74,699.876448
75,699.876448
76,699.876448
77,699.876448
78,699.876448
79,699.876448
80,699.876448
81,699.876448
82,699.876448
83,699.876448
84,699.876448
85,699.876448
86,699.876448
87,699.876448
88,699.876448
89,699.876448
90,699.876448
91,699.876448
92,699.876448
93,699.876448
94,699.876448
95,699.876448
96,699.876448
97,699.876448
98,699.876448
99,699.876448
