Iteration,BestFitness
0,217.828729
1,204.901869
2,202.871547
3,202.871547
4,202.871547
5,202.871547
6,202.871547
7,202.871547
8,202.871547
9,202.871547
10,202.871547
11,202.871547
12,196.787879
13,196.787879
14,196.787879
15,196.787879
16,196.787879
17,196.787879
18,196.787879
19,196.787879
20,196.787879
21,196.787879
22,196.787879
23,196.787879
24,196.787879
25,196.787879
26,196.787879
27,196.787879
28,196.787879
29,196.787879
30,196.787879
31,196.787879
32,196.787879
33,196.787879
34,196.787879
35,196.787879
36,196.787879
37,196.787879
38,196.787879
39,196.787879
40,196.787879
41,196.787879
42,196.787879
43,196.787879
44,196.787879
45,196.787879
46,196.787879
47,196.787879
48,196.787879
49,196.787879
50,196.787879
51,196.787879
52,195.454545
53,195.454545
54,195.454545
55,195.454545
56,195.454545
57,195.454545
58,195.454545
59,195.454545
60,195.454545
61,195.454545
62,195.454545
63,195.454545
64,195.454545
65,195.454545
66,195.454545
67,195.454545
68,195.454545
69,195.454545
70,195.454545
71,195.454545
72,195.454545
73,195.454545
74,195.454545
75,195.454545
76,195.454545
77,195.454545
78,195.454545
79,195.454545
80,195.454545
81,195.454545
82,195.454545
83,195.454545
84,195.454545
85,195.454545
86,195.454545
87,195.454545
88,195.454545
89,195.454545
90,195.454545
91,195.454545
92,195.454545
93,195.454545
94,195.454545
95,195.454545
96,195.454545
97,195.454545
98,195.454545
99,195.454545
