Iteration,BestFitness
0,802.715976
1,802.715976
2,802.715976
3,802.715976
4,802.715976
5,802.715976
6,802.715976
7,802.715976
8,802.715976
9,802.715976
10,802.715976
11,802.715976
12,802.715976
13,802.715976
14,802.715976
15,802.715976
16,802.715976
17,802.715976
18,802.715976
19,802.715976
20,802.715976
21,802.715976
22,802.715976
23,802.715976
24,802.715976
25,802.715976
26,802.715976
27,802.715976
28,802.715976
29,802.715976
30,802.715976
31,802.715976
32,802.715976
33,802.715976
34,802.715976
35,802.715976
36,802.715976
37,802.715976
38,802.715976
39,802.715976
40,802.715976
41,802.715976
42,802.715976
43,802.715976
44,802.715976
45,802.715976
46,802.715976
47,802.715976
48,802.715976
49,802.715976
50,802.715976
51,802.715976
52,802.715976
53,802.715976
54,802.715976
55,802.715976
56,802.715976
57,802.715976
58,802.715976
59,802.715976
60,802.715976
61,802.715976
62,802.715976
63,802.715976
64,802.715976
65,802.715976
66,802.715976
67,802.715976
68,802.715976
69,802.715976
70,802.715976
71,802.715976
72,802.715976
73,802.715976
74,795.195545
75,795.195545
76,795.195545
77,795.195545
78,795.195545
79,795.195545
80,795.195545
81,795.195545
82,795.195545
83,795.195545
84,795.195545
85,795.195545
86,795.195545
87,795.195545
88,795.195545
89,795.195545
90,795.195545
91,795.195545
92,795.195545
93,795.195545
94,795.195545
95,795.195545
96,795.195545
97,795.195545
98,795.195545
99,795.195545
