Iteration,BestFitness
0,762.012759
1,696.001595
2,696.001595
3,696.001595
4,696.001595
5,696.001595
6,696.001595
7,696.001595
8,696.001595
9,696.001595
10,696.001595
11,696.001595
12,696.001595
13,696.001595
14,696.001595
15,696.001595
16,696.001595
17,696.001595
18,696.001595
19,696.001595
20,696.001595
21,696.001595
22,696.001595
23,696.001595
24,696.001595
25,696.001595
26,696.001595
27,696.001595
28,696.001595
29,696.001595
30,696.001595
31,696.001595
32,696.001595
33,696.001595
34,696.001595
35,696.001595
36,696.001595
37,696.001595
38,696.001595
39,696.001595
40,696.001595
41,696.001595
42,696.001595
43,696.001595
44,696.001595
45,696.001595
46,696.001595
47,696.001595
48,696.001595
49,696.001595
50,696.001595
51,696.001595
52,696.001595
53,696.001595
54,696.001595
55,696.001595
56,696.001595
57,696.001595
58,696.001595
59,696.001595
60,696.001595
61,696.001595
62,696.001595
63,696.001595
64,696.001595
65,696.001595
66,696.001595
67,696.001595
68,696.001595
69,696.001595
70,696.001595
71,696.001595
72,696.001595
73,696.001595
74,696.001595
75,696.001595
76,696.001595
77,696.001595
78,696.001595
79,696.001595
80,696.001595
81,696.001595
82,696.001595
83,696.001595
84,696.001595
85,696.001595
86,696.001595
87,696.001595
88,696.001595
89,696.001595
90,696.001595
91,696.001595
92,696.001595
93,696.001595
94,696.001595
95,696.001595
96,696.001595
97,696.001595
98,696.001595
99,696.001595
