Iteration,BestFitness
0,1019.597450
1,953.849108
2,953.849108
3,953.849108
4,953.849108
5,953.849108
6,953.849108
7,953.849108
8,953.849108
9,953.849108
10,953.849108
11,953.849108
12,953.849108
13,953.849108
14,953.849108
15,953.849108
16,953.849108
17,953.849108
18,953.849108
19,953.849108
20,953.849108
21,953.849108
22,953.849108
23,953.849108
24,953.849108
25,953.849108
26,953.849108
27,953.849108
28,953.849108
29,953.849108
30,953.849108
31,953.849108
32,953.849108
33,953.849108
34,953.849108
35,953.849108
36,953.849108
37,953.849108
38,953.849108
39,953.849108
40,953.849108
41,953.849108
42,953.849108
43,953.849108
44,953.849108
45,953.849108
46,953.849108
47,953.849108
48,953.849108
49,953.849108
50,953.849108
51,953.849108
52,953.849108
53,953.849108
54,953.849108
55,953.849108
56,953.849108
57,953.849108
58,953.849108
59,953.849108
60,953.849108
61,953.849108
62,953.849108
63,953.849108
64,953.849108
65,953.849108
66,953.849108
67,953.849108
68,953.849108
69,953.849108
70,953.849108
71,953.849108
72,953.849108
73,953.849108
74,953.849108
75,953.849108
76,953.849108
77,953.849108
78,953.849108
79,953.849108
80,953.849108
81,953.849108
82,953.849108
83,953.849108
84,953.849108
85,953.849108
86,953.849108
87,953.849108
88,953.849108
89,953.849108
90,953.849108
91,953.849108
92,953.849108
93,953.849108
94,953.849108
95,953.849108
96,953.849108
97,953.849108
98,953.849108
99,953.849108
