Iteration,BestFitness
0,780.935849
1,758.733962
2,758.733962
3,758.733962
4,758.733962
5,758.733962
6,758.733962
7,758.733962
8,758.733962
9,758.733962
10,758.733962
11,758.733962
12,758.733962
13,758.733962
14,758.733962
15,758.733962
16,758.733962
17,758.733962
18,758.733962
19,758.733962
20,758.733962
21,758.733962
22,758.733962
23,758.733962
24,758.733962
25,758.733962
26,758.733962
27,758.733962
28,758.733962
29,758.733962
30,758.733962
31,758.733962
32,758.733962
33,758.733962
34,758.733962
35,758.733962
36,758.733962
37,758.733962
38,758.733962
39,758.733962
40,758.733962
41,758.733962
42,758.733962
43,758.733962
44,758.733962
45,758.733962
46,758.733962
47,758.733962
48,758.733962
49,758.733962
50,758.733962
51,758.733962
52,758.733962
53,758.733962
54,758.733962
55,758.733962
56,758.733962
57,758.733962
58,758.733962
59,758.733962
60,758.733962
61,758.733962
62,758.733962
63,758.733962
64,758.733962
65,758.733962
66,758.733962
67,758.733962
68,758.733962
69,758.733962
70,758.733962
71,758.733962
72,758.733962
73,758.733962
74,758.733962
75,758.733962
76,758.733962
77,758.733962
78,758.733962
79,758.733962
80,758.733962
81,758.733962
82,758.733962
83,758.733962
84,758.733962
85,758.733962
86,758.733962
87,758.733962
88,758.733962
89,758.733962
90,758.733962
91,758.733962
92,758.733962
93,758.733962
94,758.733962
95,736.164992
96,736.164992
97,736.164992
98,736.164992
99,736.164992
