Iteration,BestFitness
0,170.208398
1,170.208398
2,170.208398
3,170.208398
4,170.208398
5,170.208398
6,170.208398
7,170.208398
8,170.208398
9,170.208398
10,170.208398
11,170.208398
12,170.208398
13,170.208398
14,170.208398
15,170.208398
16,170.208398
17,170.208398
18,170.208398
19,170.208398
20,170.208398
21,170.208398
22,170.208398
23,170.208398
24,170.208398
25,170.208398
26,170.208398
27,170.208398
28,170.208398
29,170.208398
30,170.208398
31,170.208398
32,170.208398
33,170.208398
34,170.208398
35,170.208398
36,170.208398
37,170.208398
38,170.208398
39,170.208398
40,170.208398
41,170.208398
42,170.208398
43,170.208398
44,170.208398
45,170.208398
46,170.208398
47,170.208398
48,170.208398
49,170.208398
50,170.208398
51,170.208398
52,170.208398
53,170.208398
54,170.208398
55,170.208398
56,170.208398
57,170.208398
58,170.208398
59,170.208398
60,170.208398
61,170.208398
62,170.208398
63,170.208398
64,170.208398
65,170.208398
66,170.208398
67,170.208398
68,170.208398
69,170.208398
70,170.208398
71,170.208398
72,170.208398
73,170.208398
74,170.208398
75,170.208398
76,170.208398
77,170.208398
78,170.208398
79,170.208398
80,170.208398
81,170.208398
82,170.208398
83,170.208398
84,170.208398
85,170.208398
86,170.208398
87,170.208398
88,170.208398
89,170.208398
90,170.208398
91,170.208398
92,170.208398
93,170.208398
94,170.208398
95,170.208398
96,170.208398
97,170.208398
98,170.208398
99,170.208398
