Iteration,BestFitness
0,1540.374803
1,1493.159211
2,1493.159211
3,1493.159211
4,1493.159211
5,1493.159211
6,1493.159211
7,1493.159211
8,1493.159211
9,1493.159211
10,1493.159211
11,1493.159211
12,1493.159211
13,1493.159211
14,1493.159211
15,1493.159211
16,1493.159211
17,1493.159211
18,1493.159211
19,1493.159211
20,1493.159211
21,1493.159211
22,1493.159211
23,1493.159211
24,1493.159211
25,1493.159211
26,1493.159211
27,1493.159211
28,1493.159211
29,1493.159211
30,1493.159211
31,1493.159211
32,1493.159211
33,1493.159211
34,1493.159211
35,1493.159211
36,1493.159211
37,1493.159211
38,1493.159211
39,1493.159211
40,1493.159211
41,1493.159211
42,1493.159211
43,1493.159211
44,1493.159211
45,1493.159211
46,1493.159211
47,1493.159211
48,1493.159211
49,1493.159211
50,1493.159211
51,1493.159211
52,1493.159211
53,1493.159211
54,1493.159211
55,1493.159211
56,1493.159211
57,1493.159211
58,1493.159211
59,1493.159211
60,1493.159211
61,1493.159211
62,1493.159211
63,1493.159211
64,1493.159211
65,1493.159211
66,1493.159211
67,1493.159211
68,1493.159211
69,1493.159211
70,1493.159211
71,1493.159211
72,1493.159211
73,1493.159211
74,1493.159211
75,1493.159211
76,1493.159211
77,1493.159211
78,1493.159211
79,1493.159211
80,1493.159211
81,1493.159211
82,1493.159211
83,1493.159211
84,1493.159211
85,1493.159211
86,1493.159211
87,1493.159211
88,1493.159211
89,1493.159211
90,1493.159211
91,1493.159211
92,1493.159211
93,1493.159211
94,1493.159211
95,1493.159211
96,1493.159211
97,1493.159211
98,1493.159211
99,1493.159211
