Iteration,BestFitness
0,1094.716858
1,1093.261596
2,960.889925
3,960.889925
4,940.925878
5,940.925878
6,940.925878
7,940.925878
8,940.925878
9,940.925878
10,940.925878
11,940.925878
12,940.925878
13,940.925878
14,940.925878
15,940.925878
16,940.925878
17,940.925878
18,940.925878
19,940.925878
20,940.925878
21,940.925878
22,940.925878
23,940.925878
24,940.925878
25,940.925878
26,940.925878
27,940.925878
28,940.925878
29,940.925878
30,940.925878
31,940.925878
32,940.925878
33,940.925878
34,940.925878
35,940.925878
36,940.925878
37,940.925878
38,940.925878
39,940.925878
40,940.925878
41,940.925878
42,940.925878
43,940.925878
44,940.925878
45,940.925878
46,940.925878
47,940.925878
48,940.925878
49,940.925878
50,940.925878
51,940.925878
52,940.925878
53,940.925878
54,940.925878
55,940.925878
56,940.925878
57,940.925878
58,940.925878
59,940.925878
60,940.925878
61,940.925878
62,940.925878
63,940.925878
64,940.925878
65,940.925878
66,940.925878
67,940.925878
68,940.925878
69,940.925878
70,940.925878
71,940.925878
72,940.925878
73,940.925878
74,940.925878
75,940.925878
76,940.925878
77,940.925878
78,940.925878
79,940.925878
80,940.925878
81,940.925878
82,940.925878
83,940.925878
84,940.925878
85,940.925878
86,940.925878
87,940.925878
88,940.925878
89,940.925878
90,940.925878
91,940.925878
92,940.925878
93,940.925878
94,940.925878
95,940.925878
96,940.925878
97,940.925878
98,940.925878
99,940.925878
