Iteration,BestFitness
0,970.518578
1,875.143959
2,875.143959
3,875.143959
4,875.143959
5,875.143959
6,875.143959
7,875.143959
8,875.143959
9,875.143959
10,875.143959
11,875.143959
12,875.143959
13,875.143959
14,875.143959
15,875.143959
16,875.143959
17,875.143959
18,875.143959
19,875.143959
20,875.143959
21,875.143959
22,875.143959
23,875.143959
24,875.143959
25,875.143959
26,875.143959
27,875.143959
28,875.143959
29,875.143959
30,875.143959
31,875.143959
32,875.143959
33,875.143959
34,875.143959
35,875.143959
36,875.143959
37,875.143959
38,875.143959
39,875.143959
40,875.143959
41,875.143959
42,875.143959
43,875.143959
44,875.143959
45,875.143959
46,875.143959
47,875.143959
48,875.143959
49,875.143959
50,875.143959
51,875.143959
52,875.143959
53,875.143959
54,875.143959
55,875.143959
56,875.143959
57,875.143959
58,875.143959
59,875.143959
60,875.143959
61,875.143959
62,875.143959
63,875.143959
64,875.143959
65,875.143959
66,875.143959
67,875.143959
68,875.143959
69,875.143959
70,875.143959
71,875.143959
72,875.143959
73,875.143959
74,875.143959
75,875.143959
76,875.143959
77,875.143959
78,875.143959
79,875.143959
80,875.143959
81,875.143959
82,875.143959
83,875.143959
84,875.143959
85,875.143959
86,875.143959
87,875.143959
88,875.143959
89,875.143959
90,875.143959
91,875.143959
92,875.143959
93,875.143959
94,845.798788
95,845.798788
96,845.798788
97,845.798788
98,845.798788
99,845.798788
