Iteration,BestFitness
0,201.555024
1,187.710526
2,166.580460
3,166.580460
4,166.580460
5,166.580460
6,166.580460
7,166.580460
8,166.580460
9,166.580460
10,166.580460
11,166.580460
12,166.580460
13,166.580460
14,166.580460
15,166.580460
16,166.580460
17,166.580460
18,166.580460
19,166.580460
20,166.580460
21,166.580460
22,166.580460
23,166.580460
24,166.580460
25,166.580460
26,166.580460
27,166.580460
28,166.580460
29,166.580460
30,166.580460
31,166.580460
32,166.580460
33,166.580460
34,166.580460
35,166.580460
36,166.580460
37,166.580460
38,166.580460
39,166.580460
40,166.580460
41,166.580460
42,166.580460
43,166.580460
44,166.580460
45,166.580460
46,166.580460
47,166.580460
48,166.580460
49,166.580460
50,166.580460
51,166.580460
52,166.580460
53,166.580460
54,166.580460
55,166.580460
56,166.580460
57,166.580460
58,166.580460
59,166.580460
60,166.580460
61,166.580460
62,166.580460
63,166.580460
64,166.580460
65,166.580460
66,166.580460
67,166.580460
68,166.580460
69,166.580460
70,166.580460
71,166.580460
72,166.580460
73,166.580460
74,166.580460
75,166.580460
76,166.580460
77,166.580460
78,166.580460
79,166.580460
80,166.580460
81,166.580460
82,166.580460
83,166.580460
84,166.580460
85,166.580460
86,166.580460
87,166.580460
88,166.580460
89,166.580460
90,166.580460
91,166.580460
92,166.580460
93,166.580460
94,166.580460
95,166.580460
96,166.580460
97,166.580460
98,166.580460
99,166.580460
