Iteration,BestFitness
0,826.012007
1,826.012007
2,826.012007
3,826.012007
4,826.012007
5,826.012007
6,826.012007
7,826.012007
8,826.012007
9,826.012007
10,826.012007
11,826.012007
12,826.012007
13,826.012007
14,826.012007
15,826.012007
16,826.012007
17,826.012007
18,826.012007
19,826.012007
20,826.012007
21,826.012007
22,826.012007
23,826.012007
24,826.012007
25,826.012007
26,826.012007
27,826.012007
28,826.012007
29,826.012007
30,826.012007
31,826.012007
32,826.012007
33,826.012007
34,826.012007
35,826.012007
36,826.012007
37,826.012007
38,826.012007
39,826.012007
40,826.012007
41,826.012007
42,826.012007
43,826.012007
44,826.012007
45,826.012007
46,826.012007
47,826.012007
48,826.012007
49,826.012007
50,826.012007
51,826.012007
52,826.012007
53,826.012007
54,826.012007
55,826.012007
56,826.012007
57,826.012007
58,826.012007
59,826.012007
60,826.012007
61,826.012007
62,826.012007
63,826.012007
64,826.012007
65,826.012007
66,826.012007
67,826.012007
68,826.012007
69,826.012007
70,826.012007
71,826.012007
72,826.012007
73,826.012007
74,826.012007
75,826.012007
76,826.012007
77,826.012007
78,826.012007
79,826.012007
80,826.012007
81,826.012007
82,826.012007
83,826.012007
84,826.012007
85,826.012007
86,826.012007
87,826.012007
88,826.012007
89,826.012007
90,826.012007
91,826.012007
92,826.012007
93,826.012007
94,826.012007
95,826.012007
96,826.012007
97,826.012007
98,826.012007
99,826.012007
