Iteration,BestFitness
0,396.787313
1,394.220840
2,394.220840
3,394.220840
4,393.856497
5,393.856497
6,393.856497
7,393.856497
8,393.856497
9,393.856497
10,392.925373
11,392.925373
12,392.925373
13,392.925373
14,392.925373
15,392.925373
16,392.925373
17,392.925373
18,392.925373
19,392.925373
20,392.925373
21,392.925373
22,392.925373
23,392.925373
24,392.925373
25,392.925373
26,392.925373
27,392.925373
28,392.925373
29,392.925373
30,392.925373
31,392.925373
32,392.925373
33,392.925373
34,392.925373
35,392.925373
36,392.925373
37,392.925373
38,392.925373
39,392.925373
40,392.925373
41,392.925373
42,392.925373
43,392.925373
44,392.925373
45,392.925373
46,392.925373
47,392.925373
48,392.925373
49,392.925373
50,392.925373
51,392.925373
52,392.925373
53,392.925373
54,392.925373
55,392.925373
56,392.925373
57,392.925373
58,392.925373
59,392.925373
60,392.925373
61,392.925373
62,392.925373
63,392.925373
64,392.925373
65,392.925373
66,392.925373
67,392.925373
68,392.925373
69,392.925373
70,392.925373
71,392.925373
72,392.925373
73,388.129085
74,388.129085
75,388.129085
76,388.129085
77,388.129085
78,388.129085
79,388.129085
80,388.129085
81,388.129085
82,388.129085
83,388.129085
84,388.129085
85,385.031873
86,385.031873
87,385.031873
88,385.031873
89,385.031873
90,385.031873
91,385.031873
92,385.031873
93,385.031873
94,385.031873
95,385.031873
96,385.031873
97,385.031873
98,381.111111
99,376.393762
