Iteration,BestFitness
0,732.482176
1,682.011945
2,682.011945
3,682.011945
4,682.011945
5,682.011945
6,682.011945
7,682.011945
8,682.011945
9,682.011945
10,682.011945
11,682.011945
12,682.011945
13,682.011945
14,682.011945
15,682.011945
16,682.011945
17,682.011945
18,682.011945
19,682.011945
20,682.011945
21,682.011945
22,682.011945
23,682.011945
24,682.011945
25,682.011945
26,682.011945
27,682.011945
28,682.011945
29,682.011945
30,682.011945
31,682.011945
32,682.011945
33,682.011945
34,682.011945
35,682.011945
36,682.011945
37,682.011945
38,682.011945
39,682.011945
40,682.011945
41,682.011945
42,682.011945
43,682.011945
44,682.011945
45,682.011945
46,682.011945
47,682.011945
48,682.011945
49,682.011945
50,682.011945
51,682.011945
52,682.011945
53,682.011945
54,682.011945
55,682.011945
56,682.011945
57,682.011945
58,682.011945
59,682.011945
60,682.011945
61,682.011945
62,682.011945
63,682.011945
64,682.011945
65,682.011945
66,682.011945
67,682.011945
68,682.011945
69,682.011945
70,682.011945
71,682.011945
72,682.011945
73,682.011945
74,682.011945
75,682.011945
76,682.011945
77,682.011945
78,682.011945
79,682.011945
80,682.011945
81,682.011945
82,682.011945
83,682.011945
84,682.011945
85,682.011945
86,682.011945
87,682.011945
88,682.011945
89,682.011945
90,682.011945
91,682.011945
92,682.011945
93,682.011945
94,682.011945
95,682.011945
96,682.011945
97,682.011945
98,682.011945
99,682.011945
