Iteration,BestFitness
0,1762.454301
1,1762.454301
2,1762.454301
3,1762.454301
4,1762.454301
5,1762.454301
6,1762.454301
7,1762.454301
8,1762.454301
9,1762.454301
10,1762.454301
11,1762.454301
12,1762.454301
13,1762.454301
14,1722.701950
15,1722.701950
16,1722.701950
17,1722.701950
18,1722.701950
19,1722.701950
20,1722.701950
21,1722.701950
22,1722.701950
23,1722.701950
24,1722.701950
25,1722.701950
26,1722.701950
27,1722.701950
28,1722.701950
29,1722.701950
30,1722.701950
31,1722.701950
32,1722.701950
33,1722.701950
34,1722.701950
35,1722.701950
36,1722.701950
37,1722.701950
38,1722.701950
39,1722.701950
40,1722.701950
41,1722.701950
42,1722.701950
43,1722.701950
44,1722.701950
45,1722.701950
46,1722.701950
47,1722.701950
48,1722.701950
49,1722.701950
50,1722.701950
51,1722.701950
52,1722.701950
53,1722.701950
54,1722.701950
55,1722.701950
56,1722.701950
57,1722.701950
58,1722.701950
59,1722.701950
60,1722.701950
61,1722.701950
62,1722.701950
63,1722.701950
64,1722.701950
65,1722.701950
66,1722.701950
67,1722.701950
68,1722.701950
69,1722.701950
70,1722.701950
71,1722.701950
72,1722.701950
73,1722.701950
74,1722.701950
75,1722.701950
76,1722.701950
77,1722.701950
78,1722.701950
79,1722.701950
80,1722.701950
81,1722.701950
82,1722.701950
83,1722.701950
84,1722.701950
85,1722.701950
86,1722.701950
87,1722.701950
88,1722.701950
89,1722.701950
90,1722.701950
91,1722.701950
92,1722.701950
93,1722.701950
94,1722.701950
95,1722.701950
96,1722.701950
97,1722.701950
98,1722.701950
99,1722.701950
