Iteration,BestFitness
0,158.541620
1,158.541620
2,158.541620
3,158.541620
4,158.541620
5,158.541620
6,158.541620
7,158.541620
8,158.541620
9,158.541620
10,158.541620
11,158.541620
12,158.541620
13,158.541620
14,158.541620
15,158.541620
16,158.541620
17,158.541620
18,158.541620
19,158.541620
20,158.541620
21,158.541620
22,158.541620
23,158.541620
24,158.541620
25,158.541620
26,158.541620
27,158.541620
28,158.541620
29,158.541620
30,158.541620
31,158.541620
32,158.541620
33,158.541620
34,158.541620
35,158.541620
36,158.541620
37,158.541620
38,158.541620
39,158.541620
40,158.541620
41,158.541620
42,158.541620
43,158.541620
44,158.541620
45,158.541620
46,158.541620
47,158.541620
48,158.541620
49,158.541620
50,158.541620
51,158.541620
52,158.541620
53,158.541620
54,158.541620
55,158.541620
56,158.541620
57,158.541620
58,158.541620
59,158.541620
60,158.541620
61,158.541620
62,158.541620
63,158.541620
64,158.541620
65,158.541620
66,158.541620
67,158.541620
68,158.541620
69,158.541620
70,158.541620
71,158.541620
72,158.541620
73,158.541620
74,158.541620
75,158.541620
76,158.541620
77,158.541620
78,158.541620
79,158.541620
80,158.541620
81,158.541620
82,158.541620
83,158.541620
84,158.541620
85,158.541620
86,158.541620
87,158.541620
88,158.541620
89,158.541620
90,158.541620
91,158.541620
92,158.541620
93,158.541620
94,158.541620
95,158.541620
96,158.541620
97,158.541620
98,158.541620
99,158.541620
