Iteration,BestFitness
0,342.467764
1,334.725652
2,334.725652
3,329.279835
4,328.462659
5,328.462659
6,328.462659
7,328.462659
8,328.462659
9,328.462659
10,328.462659
11,328.462659
12,328.462659
13,328.462659
14,328.462659
15,328.462659
16,328.462659
17,328.462659
18,328.462659
19,328.462659
20,328.462659
21,328.462659
22,328.462659
23,328.462659
24,328.462659
25,328.462659
26,328.462659
27,328.462659
28,328.462659
29,328.462659
30,328.462659
31,328.462659
32,328.462659
33,328.462659
34,328.462659
35,328.462659
36,328.462659
37,328.462659
38,328.462659
39,328.462659
40,328.462659
41,328.462659
42,328.462659
43,328.462659
44,328.462659
45,328.462659
46,328.462659
47,328.462659
48,328.462659
49,328.462659
50,328.462659
51,328.462659
52,328.462659
53,328.462659
54,328.462659
55,328.462659
56,328.462659
57,328.462659
58,328.462659
59,328.462659
60,328.462659
61,328.462659
62,328.462659
63,328.462659
64,328.462659
65,328.462659
66,328.462659
67,328.462659
68,328.462659
69,328.462659
70,328.462659
71,328.462659
72,328.462659
73,328.462659
74,328.462659
75,328.462659
76,328.462659
77,328.462659
78,328.462659
79,328.462659
80,328.462659
81,328.462659
82,328.462659
83,328.462659
84,328.462659
85,328.462659
86,328.462659
87,328.462659
88,328.462659
89,328.462659
90,328.462659
91,328.462659
92,328.462659
93,328.462659
94,328.462659
95,328.462659
96,328.462659
97,328.462659
98,328.462659
99,328.462659
