Iteration,BestFitness
0,200.393346
1,200.393346
2,196.940273
3,196.940273
4,196.940273
5,196.940273
6,196.940273
7,196.940273
8,196.940273
9,196.940273
10,196.940273
11,196.940273
12,196.940273
13,196.940273
14,196.940273
15,196.940273
16,196.940273
17,196.940273
18,196.940273
19,196.940273
20,196.940273
21,196.940273
22,196.940273
23,196.940273
24,195.619970
25,195.619970
26,195.619970
27,195.619970
28,195.619970
29,195.619970
30,195.619970
31,195.619970
32,195.619970
33,195.619970
34,195.619970
35,195.619970
36,195.619970
37,195.619970
38,195.619970
39,195.619970
40,195.619970
41,195.619970
42,195.619970
43,195.619970
44,195.619970
45,195.619970
46,195.619970
47,195.619970
48,195.619970
49,195.619970
50,195.619970
51,195.619970
52,195.619970
53,195.619970
54,195.619970
55,195.619970
56,195.619970
57,195.619970
58,195.619970
59,195.619970
60,195.619970
61,195.619970
62,195.619970
63,195.619970
64,195.619970
65,195.619970
66,195.619970
67,195.619970
68,195.619970
69,195.619970
70,195.619970
71,195.619970
72,195.619970
73,195.619970
74,195.619970
75,195.619970
76,195.619970
77,195.619970
78,195.619970
79,195.619970
80,195.619970
81,195.619970
82,195.619970
83,195.619970
84,195.619970
85,195.619970
86,195.619970
87,195.619970
88,176.656639
89,176.656639
90,176.656639
91,176.656639
92,176.656639
93,176.656639
94,176.656639
95,176.656639
96,176.656639
97,176.656639
98,176.656639
99,176.656639
