Iteration,BestFitness
0,1729.653910
1,1729.653910
2,1729.653910
3,1729.653910
4,1729.653910
5,1729.653910
6,1729.653910
7,1729.653910
8,1729.653910
9,1729.653910
10,1729.653910
11,1729.653910
12,1729.653910
13,1729.653910
14,1686.702309
15,1686.702309
16,1686.702309
17,1686.702309
18,1686.702309
19,1686.702309
20,1686.702309
21,1686.702309
22,1686.702309
23,1686.702309
24,1686.702309
25,1686.702309
26,1686.702309
27,1686.702309
28,1686.702309
29,1686.702309
30,1686.702309
31,1686.702309
32,1686.702309
33,1686.702309
34,1686.702309
35,1686.702309
36,1686.702309
37,1686.702309
38,1686.702309
39,1686.702309
40,1686.702309
41,1686.702309
42,1686.702309
43,1686.702309
44,1686.702309
45,1686.702309
46,1686.702309
47,1686.702309
48,1686.702309
49,1686.702309
50,1686.702309
51,1686.702309
52,1686.702309
53,1686.702309
54,1686.702309
55,1686.702309
56,1686.702309
57,1686.702309
58,1686.702309
59,1686.702309
60,1686.702309
61,1686.702309
62,1686.702309
63,1686.702309
64,1686.702309
65,1686.702309
66,1686.702309
67,1686.702309
68,1686.702309
69,1686.702309
70,1686.702309
71,1686.702309
72,1686.702309
73,1686.702309
74,1686.702309
75,1686.702309
76,1686.702309
77,1686.702309
78,1686.702309
79,1686.702309
80,1686.702309
81,1686.702309
82,1686.702309
83,1686.702309
84,1686.702309
85,1686.702309
86,1686.702309
87,1686.702309
88,1686.702309
89,1686.702309
90,1686.702309
91,1686.702309
92,1686.702309
93,1686.702309
94,1686.702309
95,1686.702309
96,1686.702309
97,1686.702309
98,1686.702309
99,1686.702309
