Iteration,BestFitness
0,707.007477
1,707.007477
2,707.007477
3,707.007477
4,707.007477
5,707.007477
6,707.007477
7,707.007477
8,707.007477
9,707.007477
10,707.007477
11,707.007477
12,707.007477
13,707.007477
14,707.007477
15,707.007477
16,707.007477
17,707.007477
18,707.007477
19,707.007477
20,707.007477
21,707.007477
22,707.007477
23,707.007477
24,707.007477
25,707.007477
26,707.007477
27,707.007477
28,707.007477
29,707.007477
30,707.007477
31,707.007477
32,707.007477
33,707.007477
34,707.007477
35,707.007477
36,707.007477
37,707.007477
38,707.007477
39,707.007477
40,707.007477
41,707.007477
42,707.007477
43,707.007477
44,707.007477
45,707.007477
46,707.007477
47,707.007477
48,707.007477
49,707.007477
50,707.007477
51,707.007477
52,707.007477
53,707.007477
54,707.007477
55,707.007477
56,707.007477
57,707.007477
58,707.007477
59,707.007477
60,707.007477
61,707.007477
62,707.007477
63,707.007477
64,707.007477
65,707.007477
66,707.007477
67,701.044860
68,701.044860
69,701.044860
70,701.044860
71,701.044860
72,701.044860
73,701.044860
74,701.044860
75,701.044860
76,701.044860
77,701.044860
78,701.044860
79,698.543860
80,698.543860
81,698.543860
82,698.543860
83,698.543860
84,698.543860
85,698.543860
86,698.543860
87,698.543860
88,698.543860
89,698.543860
90,698.543860
91,698.543860
92,698.543860
93,698.543860
94,698.543860
95,698.543860
96,698.543860
97,698.543860
98,698.543860
99,698.543860
