Iteration,BestFitness
0,704.130560
1,704.130560
2,704.130560
3,701.221362
4,661.591331
5,661.591331
6,661.591331
7,661.591331
8,661.591331
9,661.591331
10,661.591331
11,661.591331
12,661.591331
13,661.591331
14,661.591331
15,661.591331
16,661.591331
17,661.591331
18,661.591331
19,661.591331
20,661.591331
21,661.591331
22,661.591331
23,661.591331
24,661.591331
25,661.591331
26,661.591331
27,661.591331
28,661.591331
29,661.591331
30,661.591331
31,661.591331
32,661.591331
33,661.591331
34,661.591331
35,661.591331
36,661.591331
37,661.591331
38,661.591331
39,661.591331
40,661.591331
41,661.591331
42,661.591331
43,661.591331
44,661.591331
45,661.591331
46,661.591331
47,661.591331
48,661.591331
49,661.591331
50,661.591331
51,661.591331
52,661.591331
53,661.591331
54,661.591331
55,661.591331
56,661.591331
57,661.591331
58,661.591331
59,661.591331
60,661.591331
61,661.591331
62,661.591331
63,661.591331
64,661.591331
65,661.591331
66,661.591331
67,661.591331
68,661.591331
69,661.591331
70,661.591331
71,661.591331
72,661.591331
73,661.591331
74,661.591331
75,661.591331
76,661.591331
77,661.591331
78,661.591331
79,661.591331
80,661.591331
81,661.591331
82,661.591331
83,661.591331
84,661.591331
85,661.591331
86,661.591331
87,661.591331
88,661.591331
89,661.591331
90,661.591331
91,661.591331
92,661.591331
93,661.591331
94,661.591331
95,661.591331
96,661.591331
97,661.591331
98,661.591331
99,661.591331
