Iteration,BestFitness
0,1016.374613
1,1016.374613
2,1016.374613
3,1016.374613
4,1016.374613
5,1016.374613
6,1016.374613
7,1016.374613
8,1016.374613
9,1016.374613
10,1016.374613
11,1016.374613
12,1016.374613
13,1016.374613
14,1016.374613
15,1016.374613
16,1016.374613
17,1016.374613
18,1016.374613
19,1016.374613
20,1016.374613
21,1016.374613
22,1016.374613
23,1016.374613
24,1016.374613
25,1016.374613
26,1016.374613
27,1016.374613
28,1016.374613
29,1016.374613
30,1016.374613
31,1016.374613
32,1016.374613
33,1016.374613
34,1016.374613
35,1016.374613
36,1016.374613
37,1016.374613
38,1016.374613
39,1016.374613
40,1016.374613
41,1016.374613
42,1016.374613
43,1016.374613
44,1016.374613
45,1016.374613
46,1016.374613
47,1016.374613
48,1016.374613
49,1016.374613
50,1016.374613
51,1016.374613
52,1016.374613
53,1016.374613
54,1016.374613
55,1016.374613
56,1016.374613
57,1016.374613
58,1016.374613
59,1016.374613
60,1016.374613
61,1016.374613
62,1016.374613
63,1016.374613
64,1016.374613
65,1016.374613
66,1016.374613
67,1016.374613
68,1016.374613
69,1016.374613
70,1016.374613
71,1016.374613
72,1016.374613
73,1016.374613
74,1016.374613
75,1016.374613
76,1016.374613
77,1016.374613
78,1016.374613
79,1016.374613
80,1016.374613
81,1016.374613
82,1016.374613
83,1016.374613
84,1016.374613
85,1016.374613
86,1016.374613
87,1016.374613
88,1016.374613
89,1016.374613
90,1016.374613
91,1016.374613
92,1016.374613
93,1016.374613
94,1016.374613
95,1016.374613
96,1000.134216
97,1000.134216
98,1000.134216
99,1000.134216
