Iteration,BestFitness
0,1675.429017
1,1675.429017
2,1675.429017
3,1675.429017
4,1675.429017
5,1675.429017
6,1675.429017
7,1675.429017
8,1675.429017
9,1675.429017
10,1675.429017
11,1675.429017
12,1675.429017
13,1675.429017
14,1675.429017
15,1675.429017
16,1675.429017
17,1675.429017
18,1675.429017
19,1675.429017
20,1675.429017
21,1675.429017
22,1675.429017
23,1675.429017
24,1675.429017
25,1675.429017
26,1675.429017
27,1675.429017
28,1675.429017
29,1675.429017
30,1675.429017
31,1675.429017
32,1675.429017
33,1675.429017
34,1675.429017
35,1675.429017
36,1675.429017
37,1675.429017
38,1675.429017
39,1675.429017
40,1675.429017
41,1675.429017
42,1675.429017
43,1675.429017
44,1675.429017
45,1675.429017
46,1675.429017
47,1675.429017
48,1675.429017
49,1675.429017
50,1675.429017
51,1675.429017
52,1675.429017
53,1675.429017
54,1675.429017
55,1675.429017
56,1675.429017
57,1675.429017
58,1675.429017
59,1675.429017
60,1675.429017
61,1675.429017
62,1675.429017
63,1675.429017
64,1675.429017
65,1675.429017
66,1675.429017
67,1675.429017
68,1675.429017
69,1675.429017
70,1675.429017
71,1675.429017
72,1675.429017
73,1675.429017
74,1675.429017
75,1675.429017
76,1675.429017
77,1675.429017
78,1675.429017
79,1675.429017
80,1675.429017
81,1675.429017
82,1675.429017
83,1675.429017
84,1675.429017
85,1675.429017
86,1675.429017
87,1675.429017
88,1675.429017
89,1675.429017
90,1675.429017
91,1675.429017
92,1675.429017
93,1675.429017
94,1675.429017
95,1675.429017
96,1675.429017
97,1675.429017
98,1675.429017
99,1675.429017
