Iteration,BestFitness
0,354.543092
1,354.543092
2,354.543092
3,350.854573
4,350.854573
5,350.854573
6,350.854573
7,350.854573
8,350.854573
9,350.854573
10,350.854573
11,350.854573
12,350.854573
13,350.854573
14,350.854573
15,350.854573
16,350.854573
17,332.547354
18,332.547354
19,332.547354
20,332.547354
21,332.547354
22,332.547354
23,332.547354
24,332.547354
25,332.547354
26,332.547354
27,332.547354
28,332.547354
29,332.547354
30,332.547354
31,332.547354
32,332.547354
33,332.547354
34,332.547354
35,332.547354
36,332.547354
37,332.547354
38,332.547354
39,332.547354
40,332.547354
41,332.547354
42,332.547354
43,332.547354
44,332.547354
45,332.547354
46,332.547354
47,332.547354
48,332.547354
49,332.547354
50,332.547354
51,332.547354
52,332.547354
53,332.547354
54,332.547354
55,332.547354
56,332.547354
57,332.547354
58,321.604839
59,321.604839
60,321.604839
61,321.604839
62,321.604839
63,321.604839
64,321.604839
65,321.604839
66,321.604839
67,321.604839
68,321.604839
69,321.604839
70,321.604839
71,321.604839
72,321.604839
73,321.604839
74,321.604839
75,321.604839
76,321.604839
77,321.604839
78,321.604839
79,321.604839
80,321.604839
81,321.604839
82,321.604839
83,321.604839
84,321.604839
85,321.604839
86,321.604839
87,321.604839
88,321.604839
89,321.604839
90,321.604839
91,321.604839
92,321.604839
93,321.604839
94,321.604839
95,321.604839
96,321.604839
97,321.604839
98,321.604839
99,321.604839
