Iteration,BestFitness
0,771.180531
1,769.120915
2,769.120915
3,721.093949
4,721.093949
5,721.093949
6,721.093949
7,721.093949
8,721.093949
9,721.093949
10,721.093949
11,721.093949
12,721.093949
13,721.093949
14,721.093949
15,721.093949
16,721.093949
17,721.093949
18,721.093949
19,721.093949
20,721.093949
21,721.093949
22,721.093949
23,721.093949
24,721.093949
25,721.093949
26,721.093949
27,721.093949
28,721.093949
29,721.093949
30,721.093949
31,721.093949
32,721.093949
33,721.093949
34,721.093949
35,721.093949
36,721.093949
37,721.093949
38,721.093949
39,721.093949
40,721.093949
41,721.093949
42,721.093949
43,721.093949
44,721.093949
45,721.093949
46,721.093949
47,721.093949
48,721.093949
49,721.093949
50,721.093949
51,721.093949
52,721.093949
53,721.093949
54,721.093949
55,721.093949
56,721.093949
57,721.093949
58,721.093949
59,721.093949
60,721.093949
61,721.093949
62,721.093949
63,721.093949
64,721.093949
65,721.093949
66,721.093949
67,721.093949
68,721.093949
69,721.093949
70,721.093949
71,721.093949
72,721.093949
73,721.093949
74,721.093949
75,721.093949
76,721.093949
77,721.093949
78,721.093949
79,721.093949
80,721.093949
81,721.093949
82,721.093949
83,721.093949
84,721.093949
85,721.093949
86,721.093949
87,721.093949
88,721.093949
89,721.093949
90,721.093949
91,721.093949
92,721.093949
93,721.093949
94,721.093949
95,721.093949
96,721.093949
97,721.093949
98,721.093949
99,708.905229
