Iteration,BestFitness
0,395.361186
1,372.063128
2,333.969754
3,333.969754
4,333.969754
5,333.969754
6,333.969754
7,333.969754
8,333.969754
9,333.969754
10,333.969754
11,333.969754
12,333.969754
13,333.969754
14,333.969754
15,333.969754
16,333.969754
17,333.969754
18,333.969754
19,333.969754
20,333.969754
21,333.969754
22,333.969754
23,333.969754
24,333.969754
25,333.969754
26,333.969754
27,333.969754
28,333.969754
29,333.969754
30,333.969754
31,333.969754
32,333.969754
33,333.969754
34,333.969754
35,333.969754
36,333.969754
37,333.969754
38,333.969754
39,333.969754
40,333.969754
41,333.969754
42,333.969754
43,333.969754
44,333.969754
45,333.969754
46,333.969754
47,333.969754
48,333.969754
49,333.969754
50,333.969754
51,333.969754
52,333.969754
53,333.969754
54,333.969754
55,333.969754
56,333.969754
57,333.969754
58,333.969754
59,333.969754
60,333.969754
61,333.969754
62,333.969754
63,333.969754
64,333.969754
65,333.969754
66,333.969754
67,333.969754
68,333.969754
69,333.969754
70,333.969754
71,333.969754
72,333.969754
73,333.969754
74,333.969754
75,333.969754
76,333.969754
77,333.969754
78,333.969754
79,333.969754
80,333.969754
81,333.969754
82,333.969754
83,333.969754
84,333.969754
85,333.969754
86,333.969754
87,333.969754
88,333.969754
89,333.969754
90,333.969754
91,333.969754
92,333.969754
93,333.969754
94,333.969754
95,333.969754
96,333.969754
97,333.969754
98,333.969754
99,333.969754
