Iteration,BestFitness
0,796.771959
1,788.904950
2,788.904950
3,781.438475
4,746.320946
5,746.320946
6,746.320946
7,746.320946
8,746.320946
9,746.320946
10,746.320946
11,746.320946
12,746.320946
13,746.320946
14,746.320946
15,746.320946
16,746.320946
17,746.320946
18,746.320946
19,746.320946
20,746.320946
21,746.320946
22,746.320946
23,746.320946
24,746.320946
25,746.320946
26,746.320946
27,746.320946
28,746.320946
29,746.320946
30,746.320946
31,746.320946
32,746.320946
33,746.320946
34,746.320946
35,746.320946
36,746.320946
37,746.320946
38,746.320946
39,746.320946
40,746.320946
41,746.320946
42,746.320946
43,746.320946
44,746.320946
45,746.320946
46,746.320946
47,746.320946
48,746.320946
49,746.320946
50,746.320946
51,746.320946
52,746.320946
53,746.320946
54,746.320946
55,746.320946
56,746.320946
57,746.320946
58,746.320946
59,746.320946
60,746.320946
61,746.320946
62,746.320946
63,746.320946
64,746.320946
65,746.320946
66,746.320946
67,746.320946
68,746.320946
69,746.320946
70,746.320946
71,746.320946
72,746.320946
73,746.320946
74,746.320946
75,746.320946
76,746.320946
77,746.320946
78,746.320946
79,746.320946
80,746.320946
81,746.320946
82,746.320946
83,746.320946
84,746.320946
85,746.320946
86,746.320946
87,746.320946
88,746.320946
89,746.320946
90,746.320946
91,746.320946
92,746.320946
93,746.320946
94,746.320946
95,719.926733
96,719.926733
97,719.926733
98,719.926733
99,719.926733
