Iteration,BestFitness
0,2125.654741
1,2036.622000
2,2036.622000
3,2036.622000
4,2036.622000
5,2036.622000
6,2036.622000
7,2036.622000
8,2036.622000
9,2036.622000
10,2036.622000
11,2036.622000
12,2036.622000
13,2036.622000
14,2036.622000
15,2036.622000
16,2036.622000
17,2036.622000
18,2036.622000
19,2036.622000
20,2036.622000
21,2036.622000
22,2036.622000
23,2036.622000
24,2036.622000
25,2036.622000
26,2036.622000
27,2036.622000
28,2036.622000
29,2036.622000
30,2036.622000
31,2036.622000
32,2036.622000
33,2036.622000
34,2036.622000
35,2036.622000
36,2036.622000
37,2036.622000
38,2036.622000
39,2036.622000
40,2036.622000
41,2036.622000
42,2036.622000
43,2036.622000
44,2036.622000
45,2036.622000
46,2036.622000
47,2036.622000
48,2036.622000
49,2036.622000
50,2036.622000
51,2036.622000
52,2036.622000
53,2036.622000
54,2036.622000
55,2036.622000
56,2036.622000
57,2036.622000
58,2036.622000
59,2036.622000
60,2036.622000
61,2036.622000
62,2036.622000
63,2036.622000
64,2036.622000
65,2036.622000
66,2036.622000
67,2036.622000
68,2036.622000
69,2036.622000
70,2036.622000
71,2036.622000
72,2036.622000
73,2036.622000
74,2036.622000
75,2036.622000
76,2036.622000
77,2036.622000
78,2036.622000
79,2036.622000
80,2036.622000
81,2036.622000
82,2036.622000
83,2036.622000
84,2036.622000
85,2036.622000
86,2036.622000
87,2036.622000
88,2036.622000
89,2036.622000
90,2036.622000
91,2036.622000
92,2036.622000
93,2036.622000
94,2036.622000
95,2036.622000
96,2036.622000
97,2031.812000
98,2031.812000
99,2031.812000
