Iteration,BestFitness
0,444.642998
1,430.755892
2,430.755892
3,430.755892
4,430.755892
5,430.755892
6,430.755892
7,430.755892
8,430.755892
9,430.755892
10,430.755892
11,430.755892
12,430.755892
13,430.755892
14,430.755892
15,430.755892
16,430.755892
17,430.755892
18,430.755892
19,430.755892
20,430.755892
21,430.755892
22,430.755892
23,430.755892
24,430.755892
25,430.755892
26,430.755892
27,430.755892
28,430.755892
29,430.755892
30,430.755892
31,430.755892
32,430.755892
33,430.755892
34,430.755892
35,430.755892
36,430.755892
37,430.755892
38,430.755892
39,430.755892
40,430.755892
41,430.755892
42,430.755892
43,430.755892
44,430.755892
45,430.755892
46,430.755892
47,430.755892
48,430.755892
49,430.755892
50,430.755892
51,430.755892
52,430.755892
53,430.755892
54,430.755892
55,430.755892
56,430.755892
57,430.755892
58,430.755892
59,430.755892
60,430.755892
61,430.755892
62,430.755892
63,430.755892
64,430.755892
65,430.755892
66,430.755892
67,430.755892
68,430.755892
69,430.755892
70,430.755892
71,430.755892
72,430.755892
73,430.755892
74,430.755892
75,430.755892
76,430.755892
77,430.755892
78,430.755892
79,430.755892
80,430.755892
81,430.755892
82,430.755892
83,430.755892
84,430.755892
85,430.755892
86,430.755892
87,430.755892
88,430.755892
89,430.755892
90,430.755892
91,430.755892
92,430.755892
93,430.755892
94,430.755892
95,430.755892
96,430.755892
97,430.755892
98,400.755337
99,400.755337
