Iteration,BestFitness
0,154.133841
1,154.133841
2,154.133841
3,154.133841
4,154.133841
5,154.133841
6,154.133841
7,154.133841
8,154.133841
9,154.133841
10,154.133841
11,154.133841
12,154.133841
13,154.133841
14,154.133841
15,154.133841
16,154.133841
17,154.133841
18,154.133841
19,154.133841
20,154.133841
21,154.133841
22,154.133841
23,154.133841
24,154.133841
25,154.133841
26,154.133841
27,154.133841
28,154.133841
29,154.133841
30,154.133841
31,154.133841
32,154.133841
33,154.133841
34,154.133841
35,154.133841
36,154.133841
37,154.133841
38,154.133841
39,154.133841
40,154.133841
41,154.133841
42,154.133841
43,154.133841
44,154.133841
45,154.133841
46,154.133841
47,154.133841
48,154.133841
49,154.133841
50,154.133841
51,154.133841
52,154.133841
53,154.133841
54,154.133841
55,154.133841
56,154.133841
57,154.133841
58,154.133841
59,154.133841
60,154.133841
61,154.133841
62,154.133841
63,154.133841
64,154.133841
65,154.133841
66,154.133841
67,154.133841
68,154.133841
69,154.133841
70,154.133841
71,154.133841
72,154.133841
73,154.133841
74,154.133841
75,154.133841
76,154.133841
77,154.133841
78,154.133841
79,154.133841
80,154.133841
81,154.133841
82,154.133841
83,154.133841
84,154.133841
85,154.133841
86,154.133841
87,154.133841
88,154.133841
89,154.133841
90,154.133841
91,154.133841
92,154.133841
93,154.133841
94,154.133841
95,154.133841
96,154.133841
97,154.133841
98,154.133841
99,154.133841
