Iteration,BestFitness
0,1079.837633
1,1079.837633
2,1079.837633
3,1079.837633
4,1079.837633
5,1079.837633
6,1079.837633
7,1079.837633
8,1079.837633
9,1079.837633
10,1079.837633
11,1079.837633
12,1079.837633
13,1079.837633
14,1079.837633
15,1079.837633
16,1079.837633
17,1079.837633
18,1079.837633
19,1079.837633
20,1079.837633
21,1079.837633
22,1079.837633
23,1079.837633
24,1079.837633
25,1079.837633
26,1079.837633
27,1079.837633
28,1079.837633
29,1079.837633
30,1079.837633
31,1079.837633
32,1079.837633
33,1079.837633
34,1079.837633
35,1079.837633
36,1079.837633
37,1079.837633
38,1079.837633
39,1079.837633
40,1079.837633
41,1079.837633
42,1079.837633
43,1079.837633
44,1079.837633
45,1079.837633
46,1079.837633
47,1079.837633
48,1079.837633
49,1079.837633
50,1079.837633
51,1079.837633
52,1079.837633
53,1079.837633
54,1079.837633
55,1079.837633
56,1079.837633
57,1079.837633
58,1079.837633
59,1079.837633
60,1079.837633
61,1079.837633
62,1079.837633
63,1079.837633
64,1079.837633
65,1079.837633
66,1079.837633
67,1079.837633
68,1079.837633
69,1079.837633
70,1079.837633
71,1079.837633
72,1079.837633
73,1079.837633
74,1079.837633
75,1079.837633
76,1079.837633
77,1079.837633
78,1079.837633
79,1079.837633
80,1079.837633
81,1079.837633
82,1079.837633
83,1079.837633
84,1079.837633
85,1079.837633
86,1079.837633
87,1079.837633
88,1079.837633
89,1079.837633
90,1079.837633
91,1079.837633
92,1079.837633
93,1079.837633
94,1079.837633
95,1079.837633
96,1079.837633
97,1079.837633
98,1045.316279
99,1045.316279
