Iteration,BestFitness
0,202.878843
1,192.553945
2,192.553945
3,183.853535
4,183.853535
5,183.853535
6,183.853535
7,183.853535
8,183.853535
9,180.820874
10,180.820874
11,169.284908
12,169.284908
13,169.284908
14,169.284908
15,169.284908
16,169.284908
17,169.284908
18,169.284908
19,169.284908
20,169.284908
21,169.284908
22,169.284908
23,169.284908
24,169.284908
25,169.284908
26,169.284908
27,169.284908
28,169.284908
29,169.284908
30,169.284908
31,169.284908
32,169.284908
33,169.284908
34,169.284908
35,169.284908
36,169.284908
37,169.284908
38,169.284908
39,169.284908
40,169.284908
41,169.284908
42,169.284908
43,169.284908
44,169.284908
45,169.284908
46,169.284908
47,169.284908
48,169.284908
49,169.284908
50,169.284908
51,169.284908
52,169.284908
53,169.284908
54,169.284908
55,169.284908
56,169.284908
57,169.284908
58,169.284908
59,169.284908
60,169.284908
61,169.284908
62,169.284908
63,169.284908
64,169.284908
65,169.284908
66,169.284908
67,169.284908
68,169.284908
69,169.284908
70,169.284908
71,169.284908
72,169.284908
73,169.284908
74,169.284908
75,169.284908
76,169.284908
77,169.284908
78,169.284908
79,169.284908
80,169.284908
81,169.284908
82,169.284908
83,169.284908
84,169.284908
85,169.284908
86,169.284908
87,169.284908
88,169.284908
89,169.284908
90,169.284908
91,169.284908
92,169.284908
93,169.284908
94,169.284908
95,169.284908
96,169.284908
97,169.284908
98,169.284908
99,169.284908
