Iteration,BestFitness
0,1125.744485
1,1075.250000
2,1075.250000
3,1075.250000
4,1075.250000
5,1075.250000
6,1075.250000
7,1075.250000
8,1075.250000
9,1075.250000
10,1075.250000
11,1075.250000
12,1075.250000
13,1075.250000
14,1075.250000
15,1075.250000
16,1075.250000
17,1075.250000
18,1075.250000
19,1075.250000
20,1075.250000
21,1075.250000
22,1075.250000
23,1075.250000
24,1075.250000
25,1075.250000
26,1075.250000
27,1075.250000
28,1075.250000
29,1075.250000
30,1075.250000
31,1075.250000
32,1075.250000
33,1075.250000
34,1075.250000
35,1075.250000
36,1075.250000
37,1075.250000
38,1075.250000
39,1075.250000
40,1075.250000
41,1075.250000
42,1075.250000
43,1075.250000
44,1075.250000
45,1075.250000
46,1075.250000
47,1075.250000
48,1075.250000
49,1075.250000
50,1075.250000
51,1075.250000
52,1075.250000
53,1075.250000
54,1075.250000
55,1075.250000
56,1075.250000
57,1075.250000
58,1075.250000
59,1075.250000
60,1075.250000
61,1075.250000
62,1075.250000
63,1075.250000
64,1075.250000
65,1075.250000
66,1075.250000
67,1075.250000
68,1075.250000
69,1075.250000
70,1075.250000
71,1075.250000
72,1075.250000
73,1075.250000
74,1075.250000
75,1075.250000
76,1075.250000
77,1075.250000
78,1075.250000
79,1075.250000
80,1075.250000
81,1075.250000
82,1075.250000
83,1075.250000
84,1075.250000
85,1075.250000
86,1075.250000
87,1075.250000
88,1075.250000
89,1075.250000
90,1075.250000
91,1075.250000
92,1075.250000
93,1075.250000
94,1075.250000
95,1075.250000
96,1075.250000
97,1075.250000
98,1075.250000
99,1075.250000
