mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,200,50,72,20,20,20,400,20,440,34.15307329,117.75316471,246.24759666,1.01789439,41.12158055,132.99388155,247.54898473,1.20685911,1.13109862,200,41.79693009,545
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,68.75338189,195.93666834,257.22674591,1.81195411,1.62543552,200,69.68703554,160
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,69.45105566,196.90843336,256.35964632,1.84722593,1.64038825,200,70.28658349,193
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,70.78896104,198.90993558,254.94520515,1.91157678,1.66879996,200,71.77125541,126
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,68.70212766,195.74480315,257.07359195,1.81353131,1.62488488,200,69.57535316,130
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,66.43009119,189.89172407,255.05818638,1.79168385,1.58841505,200,67.21790274,135
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,64.44423792,186.38144524,256.18663424,1.71721783,1.54928243,200,65.28657993,107
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,68.12291933,193.21546450,254.69281359,1.84461213,1.62049163,200,69.09847631,85
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,200,50,72,20,20,20,400,0,420,34.15307329,117.75316471,246.24759666,1.01789439,66.45079787,190.35167701,255.80845160,1.77785213,1.58690770,200,67.44510638,54
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,500,50,72,20,20,20,400,20,440,80.62965186,279.68135489,590.09091932,1.00253095,122.67843866,375.73110894,605.29752611,1.41810455,1.32630633,500,124.61929368,259
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,500,50,72,20,20,20,400,0,420,80.62965186,279.68135489,590.09091932,1.00253095,165.38601824,470.92563875,616.49425637,1.81767980,1.64820252,500,167.61151976,249
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,500,50,72,20,20,20,400,0,420,80.62965186,279.68135489,590.09091932,1.00253095,157.18773234,452.40168525,613.89471217,1.74754753,1.58763472,500,159.38137546,224
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,500,50,72,20,20,20,400,0,420,80.62965186,279.68135489,590.09091932,1.00253095,164.32702020,470.32058279,619.37639826,1.78344372,1.63706179,500,166.14408364,226
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,500,50,72,20,20,20,400,0,420,80.62965186,279.68135489,590.09091932,1.00253095,172.60037175,487.39564582,619.08644342,1.87559545,1.70083400,500,174.85535316,145
