mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,200,50,68,20,20,20,400,0,420,32.68863955,112.59053737,232.92104394,1.02049224,63.88340807,183.18192039,243.00515144,1.77129810,1.59007440,200,64.78470443,106
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,200,50,68,20,20,20,400,18,438,32.68863955,112.59053737,232.92104394,1.02049224,43.86096257,137.06549880,235.07976321,1.33333360,1.21874689,200,44.55957219,75
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,200,50,68,20,20,20,400,20,440,32.68863955,112.59053737,232.92104394,1.02049224,40.61755802,129.85569015,234.26487468,1.24709418,1.15593113,200,41.31585267,69
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,200,50,68,20,20,20,400,20,440,32.68863955,112.59053737,232.92104394,1.02049224,41.45014808,131.44783636,234.00852516,1.27667684,1.17280598,200,42.44259732,115
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,200,50,68,20,20,20,400,20,440,32.68863955,112.59053737,232.92104394,1.02049224,43.83675079,137.01540132,235.08038192,1.33258756,1.21826838,200,44.65179811,30
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,200,50,68,20,20,20,400,0,420,32.68863955,112.59053737,232.92104394,1.02049224,68.95744681,194.21440719,243.83598241,1.89452888,1.68445796,200,69.85284184,58
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,200,50,68,20,20,20,400,20,440,32.68863955,112.59053737,232.92104394,1.02049224,44.01882694,137.03920975,234.44045154,1.34861641,1.22295364,200,44.95503983,70
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,500,50,68,20,20,20,400,0,420,82.84552846,287.33758726,600.87897536,1.00279318,157.47872340,457.10270324,626.58170307,1.69521786,1.55624102,500,159.75072555,209
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,500,50,68,20,20,20,400,20,440,82.84552846,287.33758726,600.87897536,1.00279318,116.18365288,362.79590480,611.68598035,1.33640324,1.25392282,500,118.05853683,212
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,500,50,68,20,20,20,400,20,440,82.84552846,287.33758726,600.87897536,1.00279318,129.03514938,392.79044049,617.48303270,1.44566843,1.34845339,500,131.39574692,226
