mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,vm_heterogeneity,LSCBO,LSCBO,W0_equal,heterogeneous_20_to_1,LEVY,500,50,68,20,20,20,400,20,440,102.98682877,356.83591066,650.44608129,1.00532221,232.66666667,661.05772361,711.74595249,1.83257566,1.75721478,500,236.42372549,96
formalfull,vm_heterogeneity,CBO,CBO,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,567.72807018,1390.73530751,768.68534036,3.79149356,3.59080987,500,575.26789474,68
formalfull,vm_heterogeneity,GTO,GTO,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,574.10638298,1407.98152091,775.80985146,3.76248258,3.61389989,500,580.46460993,72
formalfull,vm_heterogeneity,WOA,WOA,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,574.11403509,1407.95887232,775.74038861,3.76321799,3.61405878,500,581.71596491,76
formalfull,vm_heterogeneity,HHO,HHO,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,628.85106383,1524.75394034,780.70765325,4.06901558,3.90671336,500,634.93978723,65
formalfull,vm_heterogeneity,GWO,GWO,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,595.06382979,1452.97820155,778.21345109,3.87541132,3.72530531,500,601.32276596,96
formalfull,vm_heterogeneity,DBO,DBO,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,602.70212766,1462.64535640,766.97071280,4.04358405,3.78811951,500,608.87248227,79
formalfull,vm_heterogeneity,PSO,PSO,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,536.06382979,1328.99334446,776.29070832,3.50874272,3.40329819,500,542.23056738,58
formalfull,vm_heterogeneity,AOA,AOA,W0_equal,heterogeneous_20_to_1,NONE,500,50,68,20,20,20,400,0,420,102.98682877,356.83591066,650.44608129,1.00532221,597.02836879,1458.90784410,781.51978640,3.85500193,3.73042400,500,603.23056738,62
formalfull,vm_heterogeneity,LSCBO,LSCBO,W0_equal,heterogeneous_20_to_1,LEVY,1000,50,68,20,20,20,400,20,440,204.25531915,708.42428141,1293.06185973,1.00281229,615.60992908,1661.19424380,1465.46800479,2.25791786,2.18593884,1000,626.10290780,174
formalfull,vm_heterogeneity,CBO,CBO,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1333.00709220,3207.27101406,1558.16682957,4.30384786,4.13757762,1000,1345.36531915,166
formalfull,vm_heterogeneity,GTO,GTO,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1384.78070175,3323.57836098,1573.36901818,4.38491820,4.26514068,1000,1399.25035088,159
formalfull,vm_heterogeneity,WOA,WOA,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1326.71631206,3196.62018075,1562.58575514,4.25922992,4.11585049,1000,1338.81921986,151
formalfull,vm_heterogeneity,HHO,HHO,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1185.75886525,2888.97004277,1537.40593231,3.93390731,3.74878516,1000,1197.93582307,132
formalfull,vm_heterogeneity,GWO,GWO,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1306.98245614,3143.68494677,1541.30429365,4.31376563,4.08249759,1000,1321.71526316,188
formalfull,vm_heterogeneity,DBO,DBO,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1328.07894737,3197.46172660,1558.99065525,4.28337919,4.12314059,1000,1343.24157895,138
formalfull,vm_heterogeneity,PSO,PSO,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1375.62280702,3303.63471958,1571.81256892,4.36452389,4.24150857,1000,1390.05736842,129
formalfull,vm_heterogeneity,AOA,AOA,W0_equal,heterogeneous_20_to_1,NONE,1000,50,68,20,20,20,400,0,420,204.25531915,708.42428141,1293.06185973,1.00281229,1402.50000000,3353.21138352,1560.26109034,4.51600361,4.32743090,1000,1417.17140351,127
formalfull,vm_heterogeneity,LSCBO,LSCBO,W0_equal,heterogeneous_20_to_1,LEVY,2000,50,68,20,20,20,400,20,440,413.81529945,1435.75863202,2621.82751471,1.00191765,1793.78070175,4550.71578006,3053.88012252,3.06187271,2.93127384,2000,1821.79421053,336
formalfull,vm_heterogeneity,CBO,CBO,W0_equal,heterogeneous_20_to_1,NONE,2000,50,68,20,20,20,400,0,420,413.81529945,1435.75863202,2621.82751471,1.00191765,2851.45614035,6830.83197541,3191.80637943,4.44834673,4.32638152,2000,2880.25035088,312
formalfull,vm_heterogeneity,GTO,GTO,W0_equal,heterogeneous_20_to_1,NONE,2000,50,68,20,20,20,400,0,420,413.81529945,1435.75863202,2621.82751471,1.00191765,2873.98245614,6869.20068458,3176.39637172,4.52702023,4.36483269,2000,2903.07087719,297
formalfull,vm_heterogeneity,WOA,WOA,W0_equal,heterogeneous_20_to_1,NONE,2000,50,68,20,20,20,400,0,420,413.81529945,1435.75863202,2621.82751471,1.00191765,2817.20175439,6753.68073246,3181.38808948,4.42366779,4.28510205,2000,2846.24157895,272
formalfull,vm_heterogeneity,HHO,HHO,W0_equal,heterogeneous_20_to_1,NONE,2000,50,68,20,20,20,400,0,420,413.81529945,1435.75863202,2621.82751471,1.00191765,2811.27192982,6739.37413930,3177.87306390,4.42412400,4.27880718,2000,2839.87315789,229
formalfull,vm_heterogeneity,GWO,GWO,W0_equal,heterogeneous_20_to_1,NONE,2000,50,68,20,20,20,400,0,420,413.81529945,1435.75863202,2621.82751471,1.00191765,2986.09649123,7098.65696509,3168.99004506,4.72567160,4.52138003,2000,3015.71526316,300
