mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,200,50,66,20,20,20,400,0,420,35.13919895,120.99062218,250.05119887,1.02135623,72.43314501,204.90301275,261.24120417,1.86297077,1.65590810,200,73.53060403,115
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,200,50,66,20,20,20,400,20,440,35.13919895,120.99062218,250.05119887,1.02135623,45.90527449,144.72274711,252.39624046,1.29887015,1.19590539,200,46.61686444,96
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,200,50,66,20,20,20,400,20,440,35.13919895,120.99062218,250.05119887,1.02135623,45.79472693,144.38112875,252.19588076,1.29868721,1.19416791,200,46.52331382,178
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,200,50,66,20,20,20,400,20,440,35.13919895,120.99062218,250.05119887,1.02135623,42.63088512,136.86052247,250.52319624,1.23234697,1.13820830,200,43.37849658,70
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,200,50,66,20,20,20,400,12,432,35.13919895,120.99062218,250.05119887,1.02135623,60.52371917,178.55093434,258.46780995,1.60238195,1.45016927,200,61.64726306,31
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,200,50,66,20,20,20,400,0,420,35.13919895,120.99062218,250.05119887,1.02135623,76.80704698,214.09924504,261.39228990,1.97240112,1.73296505,200,77.82140940,74
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,200,50,66,20,20,20,400,20,440,35.13919895,120.99062218,250.05119887,1.02135623,44.46290051,141.41458416,251.85044959,1.26587834,1.17018678,200,45.33892992,54
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,500,50,66,20,20,20,400,0,420,87.96051687,304.91758043,636.04890650,1.00411684,186.96387833,530.00121399,669.93684145,1.84828999,1.68942818,500,189.99403042,230
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,500,50,66,20,20,20,400,20,440,87.96051687,304.91758043,636.04890650,1.00411684,129.82442748,401.42043606,652.76438185,1.37692051,1.29749587,500,132.98757568,429
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,500,50,66,20,20,20,400,20,440,87.96051687,304.91758043,636.04890650,1.00411684,144.17222820,431.99761348,653.99904851,1.52112598,1.39973385,500,146.40366594,246
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,500,50,66,20,20,20,400,20,440,87.96051687,304.91758043,636.04890650,1.00411684,146.65446717,437.67064869,654.90211575,1.54144071,1.41685293,500,148.53901072,189
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,500,50,66,20,20,20,400,20,440,87.96051687,304.91758043,636.04890650,1.00411684,144.68566176,434.04774034,655.76390099,1.51525714,1.40210649,500,147.26455893,164
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,500,50,66,20,20,20,400,0,420,87.96051687,304.91758043,636.04890650,1.00411684,181.17114094,517.17849958,668.57872072,1.80069461,1.65006701,500,183.78953020,205
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,500,50,66,20,20,20,400,20,440,87.96051687,304.91758043,636.04890650,1.00411684,166.44364937,482.62530651,661.61106656,1.70144728,1.55243007,500,168.67146933,203
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,1000,50,66,20,20,20,400,0,420,161.01651187,558.57646371,1166.39164017,1.00227965,366.89753321,1023.80670273,1231.75224039,1.96417711,1.78181618,1000,373.02081594,323
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,1000,50,66,20,20,20,400,20,440,161.01651187,558.57646371,1166.39164017,1.00227965,284.13307985,839.88584991,1211.06140541,1.59161975,1.47363406,1000,289.59288973,332
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,1000,50,66,20,20,20,400,20,440,161.01651187,558.57646371,1166.39164017,1.00227965,332.81558935,948.74184477,1224.44278550,1.81005190,1.65529249,1000,338.80961977,420
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,1000,50,66,20,20,20,400,20,440,161.01651187,558.57646371,1166.39164017,1.00227965,337.35778175,957.84355811,1223.79264802,1.83735371,1.67308906,1000,342.44624629,422
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,1000,50,66,20,20,20,400,20,440,161.01651187,558.57646371,1166.39164017,1.00227965,354.90494297,997.43350032,1229.25268946,1.91019944,1.73739283,1000,361.00163498,279
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,1000,50,66,20,20,20,400,0,420,161.01651187,558.57646371,1166.39164017,1.00227965,364.18406072,1016.45271729,1228.69058841,1.96251724,1.77324150,1000,370.60905123,321
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,1000,50,66,20,20,20,400,20,440,161.01651187,558.57646371,1166.39164017,1.00227965,278.35104364,827.59429806,1210.61924784,1.56077699,1.45136746,1000,284.49330171,290
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,2000,50,66,20,20,20,400,0,420,334.91496233,1162.37634549,2428.81846317,1.00112524,769.34554974,2141.61040511,2562.32506768,1.98315006,1.79386681,2000,779.89897338,824
formalfull,E2_ablation,LSCBO,LSCBO_full,W0_equal,default_4_to_1,LEVY,2000,50,66,20,20,20,400,20,440,334.91496233,1162.37634549,2428.81846317,1.00112524,650.64638783,1884.35583645,2544.38870125,1.70878001,1.57957179,2000,662.41038023,1331
formalfull,E2_ablation,LSCBO,no_phase2,W0_equal,default_4_to_1,LEVY,2000,50,66,20,20,20,400,20,440,334.91496233,1162.37634549,2428.81846317,1.00112524,649.47227191,1880.61529749,2542.05866580,1.70988178,1.57792616,2000,658.88280859,734
formalfull,E2_ablation,LSCBO,no_phase3,W0_equal,default_4_to_1,LEVY,2000,50,66,20,20,20,400,20,440,334.91496233,1162.37634549,2428.81846317,1.00112524,650.67190227,1885.12295068,2545.67382771,1.70654311,1.57932950,2000,657.90760908,830
formalfull,E2_ablation,LSCBO,ls_only,W0_equal,default_4_to_1,NONE,2000,50,66,20,20,20,400,20,440,334.91496233,1162.37634549,2428.81846317,1.00112524,734.93973635,2069.62423344,2561.77175890,1.89554326,1.73076773,2000,744.06781250,674
formalfull,E2_ablation,CBO,cbo_base,W0_equal,default_4_to_1,NONE,2000,50,66,20,20,20,400,0,420,334.91496233,1162.37634549,2428.81846317,1.00112524,762.26833631,2127.20353127,2562.93224510,1.96367769,1.78068526,2000,773.26969582,674
formalfull,E2_ablation,LSCBO,no_levy,W0_equal,default_4_to_1,NONE,2000,50,66,20,20,20,400,20,440,334.91496233,1162.37634549,2428.81846317,1.00112524,678.38022814,1944.83089705,2549.24190917,1.77257961,1.62971223,2000,690.34764259,855
formalfull,E2_ablation,LSCBO,no_local_search,W0_equal,default_4_to_1,LEVY,5000,50,66,20,20,20,400,0,420,827.83212640,2873.82195479,6006.92561962,1.00051790,1911.97058824,5326.59719069,6356.40181236,1.97682202,1.79926952,5000,1942.38022059,2284
