mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,200,50,65,20,20,20,400,20,440,36.51744766,125.44199131,244.19928065,1.02744313,51.83969466,159.95678531,248.86748360,1.38574190,1.26564435,200,52.66968481,712
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,76.74003795,216.57196607,257.39852161,1.87988074,1.67791333,200,78.05865275,166
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,78.11089494,218.88159583,256.41514146,1.93207948,1.70359564,200,79.18003891,234
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,78.92000000,221.47853943,258.05549598,1.92091682,1.71327359,200,80.14833333,172
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,74.35215453,211.17308040,256.63509023,1.83511319,1.63913153,200,75.13674591,220
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,71.21350365,204.99835469,257.29052475,1.74634670,1.58441038,200,72.30093068,171
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,75.26944972,213.64501157,257.64470939,1.83941886,1.65241909,200,76.64130930,262
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,72.09509658,206.65435035,256.96534345,1.77362311,1.60005018,200,72.82029718,249
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,200,50,65,20,20,20,400,0,420,36.51744766,125.44199131,244.19928065,1.02744313,74.16603053,210.88403350,256.81277080,1.82731399,1.63556544,200,75.33641221,86
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,500,50,65,20,20,20,400,20,440,90.19047619,312.53436901,615.74850351,1.00503064,136.54140127,418.52733841,632.71987937,1.41453250,1.32201928,500,138.43484076,325
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,187.38358779,531.11988975,644.72827236,1.84922384,1.66601785,500,190.40198473,454
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,186.06686478,529.70596916,647.12092655,1.81904880,1.65470244,500,188.00004458,219
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,185.60975610,529.98323629,649.33416495,1.79900966,1.64957105,500,187.71864499,157
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,171.13714286,497.64776832,645.40262226,1.68440944,1.55348583,500,174.28095238,104
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,174.64933135,505.47466629,646.32033175,1.71278968,1.57691428,500,176.57953938,185
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,182.36432638,521.74038757,646.66739872,1.78601917,1.62966736,500,185.63561670,150
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,178.61836442,513.50248608,645.88653337,1.75470006,1.60458666,500,181.25156385,145
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,500,50,65,20,20,20,400,0,420,90.19047619,312.53436901,615.74850351,1.00503064,190.48956357,538.47223492,646.31508447,1.86817362,1.68586656,500,193.89368121,118
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,1000,50,65,20,20,20,400,20,440,181.70410729,630.41964877,1244.23546544,1.00197479,289.40118871,880.69854889,1290.87343035,1.44699746,1.36783457,1000,292.79166667,355
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,382.68121442,1086.66304564,1311.80942807,1.83649749,1.67924235,1000,388.88609108,295
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,386.13472486,1095.38419520,1314.55683314,1.84334926,1.68971397,1000,392.75895636,270
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,371.15749526,1060.57824133,1308.07072719,1.79407063,1.64170605,1000,377.78356736,273
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,384.19428571,1090.54652149,1313.12566725,1.83911194,1.68378096,1000,390.22809524,227
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,375.71206226,1071.57823956,1310.79109774,1.80658385,1.65600342,1000,381.02762616,313
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,376.31878558,1073.97236969,1312.82531953,1.80244904,1.65716467,1000,382.92214421,267
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,373.14421252,1064.55516889,1307.77900704,1.80469178,1.64860804,1000,379.54833017,240
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,1000,50,65,20,20,20,400,0,420,181.70410729,630.41964877,1244.23546544,1.00197479,381.85214008,1085.06981822,1312.05064751,1.83167059,1.67631397,1000,387.19754864,249
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,2000,50,65,20,20,20,400,20,440,369.24037955,1281.51569529,2530.51677821,1.00111067,665.30333333,1968.92613571,2657.61949427,1.58529428,1.49299600,2000,674.33500000,648
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,790.10436433,2237.13895545,2672.39870359,1.85652019,1.69900921,2000,803.31113852,550
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,751.43428571,2152.51209272,2665.08314547,1.77788086,1.63595713,2000,763.25476190,470
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,780.86678832,2218.18780633,2672.92754519,1.83390298,1.68346196,2000,791.13846300,536
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,765.41605839,2183.30191819,2668.07318377,1.80585139,1.65871051,2000,778.29785579,462
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,771.26145038,2202.27846538,2680.31074875,1.79886758,1.66583518,2000,782.58328244,598
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,765.47276265,2183.96127072,2669.04737737,1.80432633,1.65859293,2000,776.53023346,575
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,797.89333333,2254.95953945,2675.26712101,1.86978115,1.71135426,2000,809.87571429,427
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,2000,50,65,20,20,20,400,0,420,369.24037955,1281.51569529,2530.51677821,1.00111067,792.59500000,2244.75365049,2676.76527088,1.85476040,1.70217295,2000,802.03833333,538
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,5000,50,65,20,20,20,400,20,440,906.28178439,3146.22186993,6214.60677443,1.00046885,1826.71183206,5257.95636958,6564.11619501,1.74694487,1.62229361,5000,1859.42119545,1932
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1963.35603113,5548.99471846,6575.56947649,1.86943176,1.71418137,5000,1990.38626459,1982
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1912.70233463,5439.80973666,6568.98787112,1.82577794,1.68035945,5000,1939.95435798,1841
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1952.15809524,5521.66159339,6568.36211096,1.86388594,1.70724475,5000,1981.68523810,2196
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1911.08969466,5439.26598370,6574.05651570,1.82071493,1.67881013,5000,1939.42106870,2138
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1937.95801527,5492.15597344,6568.50229495,1.85022890,1.69757608,5000,1966.49167939,2848
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1963.72106262,5553.32878161,6582.00192207,1.86520977,1.71383022,5000,1996.32062619,2663
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1908.78102190,5428.02582392,6562.48175094,1.82657237,1.67827818,5000,1931.36182482,3168
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,5000,50,65,20,20,20,400,0,420,906.28178439,3146.22186993,6214.60677443,1.00046885,1939.68380952,5501.77056110,6579.33682426,1.84424577,1.69775689,5000,1969.88142857,4974
