mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,200,50,53,20,20,20,400,14,434,37.47551742,129.33050969,253.53692714,1.01546759,62.27549824,184.92983238,260.61577988,1.56722203,1.41573411,200,63.22513732,736
formalfull,E4_main,CBO,CBO,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,75.05169628,214.57738500,266.07063194,1.79043339,1.61860568,200,75.87986866,193
formalfull,E4_main,GTO,GTO,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,67.96232339,199.32645723,265.20411030,1.63482719,1.50266835,200,68.62334380,123
formalfull,E4_main,WOA,WOA,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,73.72213247,212.15356727,266.69362431,1.74832182,1.59529758,200,74.48964459,101
formalfull,E4_main,HHO,HHO,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,75.37802908,215.95584729,267.32811608,1.77689666,1.62135457,200,76.12453958,105
formalfull,E4_main,GWO,GWO,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,75.62019231,214.93763997,264.58723078,1.82989802,1.63134769,200,76.60791154,98
formalfull,E4_main,DBO,DBO,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,74.02982732,212.74900706,266.61156028,1.75698655,1.60055350,200,74.80701727,107
formalfull,E4_main,PSO,PSO,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,74.65384615,214.32162567,267.10220313,1.76358217,1.60986385,200,75.73466093,89
formalfull,E4_main,AOA,AOA,W0_equal,default_4_to_1,NONE,200,50,53,20,20,20,400,0,420,37.47551742,129.33050969,253.53692714,1.01546759,75.78486647,217.98646505,269.45758784,1.75132173,1.62379726,200,76.67584114,90
formalfull,E4_main,LSCBO,LSCBO,W0_equal,default_4_to_1,LEVY,500,50,53,20,20,20,400,20,440,91.06954436,315.75153857,622.03107806,1.00366724,135.23669468,418.74521954,641.79289013,1.37099165,1.30223015,500,137.66182073,216
