mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E3_evolution,LSCBO,V5_LSCBO_final,W0_equal,default_4_to_1,LEVY,200,50,61,20,20,20,400,20,440,35.20887728,121.15517390,244.80909821,1.02296643,46.11100099,144.87708523,246.62557469,1.31202166,1.19885619,200,47.10149443,60
formalfull,E3_evolution,CBO,V1_CBO,W0_equal,default_4_to_1,NONE,200,50,61,20,20,20,400,0,420,35.20887728,121.15517390,244.80909821,1.02296643,74.18729097,209.07741627,256.90008315,1.88989079,1.68240305,200,75.27518395,90
formalfull,E3_evolution,LSCBO,V4_CBO_plus_Levy_plus_LS,W0_equal,default_4_to_1,LEVY,200,50,61,20,20,20,400,20,440,35.20887728,121.15517390,244.80909821,1.02296643,43.83471074,139.53227639,245.54100721,1.26284153,1.15853802,200,44.59311925,73
formalfull,E3_evolution,LSCBO,V2_CBO_plus_Levy,W0_equal,default_4_to_1,LEVY,200,50,61,20,20,20,400,0,420,35.20887728,121.15517390,244.80909821,1.02296643,72.80141844,205.04225797,254.83382020,1.89447418,1.66324630,200,73.66673759,71
formalfull,E3_evolution,LSCBO,V3_CBO_plus_LS,W0_equal,default_4_to_1,NONE,200,50,61,20,20,20,400,20,440,35.20887728,121.15517390,244.80909821,1.02296643,43.72099448,139.49250359,245.89585219,1.25443593,1.15595666,200,44.44899791,55
formalfull,E3_evolution,LSCBO,V5_LSCBO_final,W0_equal,default_4_to_1,LEVY,500,50,61,20,20,20,400,20,440,85.58930426,296.46672353,604.82618638,1.00607978,122.36951983,379.91419962,617.10583495,1.35990394,1.27079780,500,124.42106472,207
formalfull,E3_evolution,CBO,V1_CBO,W0_equal,default_4_to_1,NONE,500,50,61,20,20,20,400,0,420,85.58930426,296.46672353,604.82618638,1.00607978,181.75709220,514.75012986,637.10711300,1.85495844,1.68924998,500,183.90964539,173
formalfull,E3_evolution,LSCBO,V4_CBO_plus_Levy_plus_LS,W0_equal,default_4_to_1,LEVY,500,50,61,20,20,20,400,20,440,85.58930426,296.46672353,604.82618638,1.00607978,141.13745020,423.76489068,625.65733997,1.51103406,1.40368418,500,143.07215139,201
formalfull,E3_evolution,LSCBO,V2_CBO_plus_Levy,W0_equal,default_4_to_1,LEVY,500,50,61,20,20,20,400,0,420,85.58930426,296.46672353,604.82618638,1.00607978,176.56761566,504.84284999,638.73454627,1.79010340,1.65029435,500,179.43206406,171
formalfull,E3_evolution,LSCBO,V3_CBO_plus_LS,W0_equal,default_4_to_1,NONE,500,50,61,20,20,20,400,20,440,85.58930426,296.46672353,604.82618638,1.00607978,149.88269231,443.62860998,628.61737681,1.58457525,1.46547647,500,151.81000000,200
formalfull,E3_evolution,LSCBO,V5_LSCBO_final,W0_equal,default_4_to_1,LEVY,1000,50,61,20,20,20,400,20,440,170.94001165,592.99964404,1211.94884059,1.00228840,293.38645418,873.32900231,1257.36752597,1.55463547,1.44440129,1000,297.59804781,404
formalfull,E3_evolution,CBO,V1_CBO,W0_equal,default_4_to_1,NONE,1000,50,61,20,20,20,400,0,420,170.94001165,592.99964404,1211.94884059,1.00228840,356.14615385,1010.67422625,1269.24005532,1.84087004,1.66793449,1000,360.47923077,237
formalfull,E3_evolution,LSCBO,V4_CBO_plus_Levy_plus_LS,W0_equal,default_4_to_1,LEVY,1000,50,61,20,20,20,400,20,440,170.94001165,592.99964404,1211.94884059,1.00228840,259.91459075,800.02775918,1250.94477623,1.39627850,1.32372217,1000,265.13669039,438
formalfull,E3_evolution,LSCBO,V2_CBO_plus_Levy,W0_equal,default_4_to_1,LEVY,1000,50,61,20,20,20,400,0,420,170.94001165,592.99964404,1211.94884059,1.00228840,359.10769231,1020.11118772,1275.12081675,1.83388016,1.67571383,1000,363.39461538,437
formalfull,E3_evolution,LSCBO,V3_CBO_plus_LS,W0_equal,default_4_to_1,NONE,1000,50,61,20,20,20,400,20,440,170.94001165,592.99964404,1211.94884059,1.00228840,278.76048714,842.77126985,1257.21098394,1.47762372,1.39088682,1000,283.33868742,363
