Iteration,BestFitness,Time,Load,Price
0,93.482729,0.000000,0.000000,0.000000
1,93.482729,2.200601,0.478827,369.050887
2,93.482729,2.200601,0.478827,369.050887
3,93.482729,2.200601,0.478827,369.050887
4,92.798059,2.210436,0.480646,366.290718
5,92.388328,2.012887,0.435372,365.092166
6,92.388328,2.012887,0.435372,365.092166
7,92.313432,2.012887,0.436226,364.791730
8,92.313432,2.012887,0.436226,364.791730
9,92.313432,2.012887,0.436226,364.791730
10,92.313432,2.012887,0.436226,364.791730
11,92.124545,2.259174,0.460841,363.518990
12,91.617233,2.181701,0.451790,361.653738
13,91.290670,2.353522,0.446477,360.009160
14,90.565978,1.921821,0.415189,358.005082
15,90.117497,1.921821,0.402526,356.223818
16,89.034354,2.244845,0.401309,351.246415
17,89.034354,2.244845,0.401309,351.246415
18,87.462508,2.150464,0.448081,345.101023
19,87.399126,2.150464,0.448258,344.847319
20,87.399126,2.150464,0.448258,344.847319
21,86.904486,2.150464,0.454761,342.862258
22,86.770972,2.150464,0.457977,342.324983
23,86.770972,2.150464,0.457977,342.324983
24,86.770972,2.150464,0.457977,342.324983
25,86.770972,2.150464,0.457977,342.324983
26,86.770972,2.150464,0.457977,342.324983
27,86.568770,2.150464,0.455913,341.518241
28,86.452526,2.150464,0.455016,341.054162
29,86.452526,2.150464,0.455016,341.054162
30,86.452526,2.150464,0.455016,341.054162
31,86.452526,2.150464,0.455016,341.054162
32,86.452526,2.150464,0.455016,341.054162
33,86.452526,2.150464,0.455016,341.054162
34,86.452526,2.150464,0.455016,341.054162
35,86.452526,2.150464,0.455016,341.054162
36,86.452526,2.150464,0.455016,341.054162
37,86.452526,2.150464,0.455016,341.054162
38,86.452526,2.150464,0.455016,341.054162
39,86.452526,2.150464,0.455016,341.054162
40,86.452526,2.150464,0.455016,341.054162
41,86.452526,2.150464,0.455016,341.054162
42,86.452526,2.150464,0.455016,341.054162
43,86.452526,2.150464,0.455016,341.054162
44,86.452526,2.150464,0.455016,341.054162
45,86.452526,2.150464,0.455016,341.054162
46,86.452526,2.150464,0.455016,341.054162
47,86.452526,2.150464,0.455016,341.054162
48,86.452526,2.150464,0.455016,341.054162
49,86.452526,2.150464,0.455016,341.054162
50,86.452526,2.150464,0.455016,341.054162
51,86.452526,2.150464,0.455016,341.054162
52,86.452526,2.150464,0.455016,341.054162
53,86.452526,2.150464,0.455016,341.054162
54,86.452526,2.150464,0.455016,341.054162
55,86.452526,2.150464,0.455016,341.054162
56,86.452526,2.150464,0.455016,341.054162
57,86.452526,2.150464,0.455016,341.054162
58,86.452526,2.150464,0.455016,341.054162
59,86.452526,2.150464,0.455016,341.054162
60,86.452526,2.150464,0.455016,341.054162
61,86.452526,2.150464,0.455016,341.054162
62,86.452526,2.150464,0.455016,341.054162
63,86.452526,2.150464,0.455016,341.054162
64,86.452526,2.150464,0.455016,341.054162
65,86.452526,2.150464,0.455016,341.054162
66,86.452526,2.150464,0.455016,341.054162
67,86.452526,2.150464,0.455016,341.054162
68,86.452526,2.150464,0.455016,341.054162
69,86.452526,2.150464,0.455016,341.054162
70,86.452526,2.150464,0.455016,341.054162
71,86.452526,2.150464,0.455016,341.054162
72,86.452526,2.150464,0.455016,341.054162
73,86.452526,2.150464,0.455016,341.054162
74,86.452526,2.150464,0.455016,341.054162
75,86.452526,2.150464,0.455016,341.054162
76,86.452526,2.150464,0.455016,341.054162
77,86.452526,2.150464,0.455016,341.054162
78,86.452526,2.150464,0.455016,341.054162
79,86.452526,2.150464,0.455016,341.054162
80,86.452526,2.150464,0.455016,341.054162
81,86.452526,2.150464,0.455016,341.054162
82,86.452526,2.150464,0.455016,341.054162
83,86.452526,2.150464,0.455016,341.054162
84,86.452526,2.150464,0.455016,341.054162
85,86.452526,2.150464,0.455016,341.054162
86,86.452526,2.150464,0.455016,341.054162
87,86.452526,2.150464,0.455016,341.054162
88,86.452526,2.150464,0.455016,341.054162
89,86.452526,2.150464,0.455016,341.054162
90,86.452526,2.150464,0.455016,341.054162
91,86.452526,2.150464,0.455016,341.054162
92,86.452526,2.150464,0.455016,341.054162
93,86.452526,2.150464,0.455016,341.054162
94,86.452526,2.150464,0.455016,341.054162
95,86.452526,2.150464,0.455016,341.054162
96,86.452526,2.150464,0.455016,341.054162
97,86.452526,2.150464,0.455016,341.054162
98,86.452526,2.150464,0.455016,341.054162
99,86.452526,2.150464,0.455016,341.054162
100,86.452526,2.150464,0.455016,341.054162
