Iteration,BestFitness,Time,Load,Price
0,36.605277,14.439952,2.021593,115.519613
1,36.605277,14.439952,2.021593,115.519613
2,36.605277,14.439952,2.021593,115.519613
3,36.605277,14.439952,2.021593,115.519613
4,36.605277,14.439952,2.021593,115.519613
5,36.605277,14.439952,2.021593,115.519613
6,36.605277,14.439952,2.021593,115.519613
7,36.605277,14.439952,2.021593,115.519613
8,36.605277,14.439952,2.021593,115.519613
9,36.605277,14.439952,2.021593,115.519613
10,36.605277,14.439952,2.021593,115.519613
11,36.605277,14.439952,2.021593,115.519613
12,36.605277,14.439952,2.021593,115.519613
13,36.605277,14.439952,2.021593,115.519613
14,36.605277,14.439952,2.021593,115.519613
15,36.605277,14.439952,2.021593,115.519613
16,36.605277,14.439952,2.021593,115.519613
17,36.605277,14.439952,2.021593,115.519613
18,36.605277,14.439952,2.021593,115.519613
19,36.605277,14.439952,2.021593,115.519613
20,36.605277,14.439952,2.021593,115.519613
21,36.605277,14.439952,2.021593,115.519613
22,36.605277,14.439952,2.021593,115.519613
23,36.605277,14.439952,2.021593,115.519613
24,36.605277,14.439952,2.021593,115.519613
25,36.605277,14.439952,2.021593,115.519613
26,36.605277,14.439952,2.021593,115.519613
27,36.605277,14.439952,2.021593,115.519613
28,36.605277,14.439952,2.021593,115.519613
29,36.605277,14.439952,2.021593,115.519613
30,36.605277,14.439952,2.021593,115.519613
31,36.605277,14.439952,2.021593,115.519613
32,36.605277,14.439952,2.021593,115.519613
33,36.605277,14.439952,2.021593,115.519613
34,36.605277,14.439952,2.021593,115.519613
35,36.605277,14.439952,2.021593,115.519613
36,36.605277,14.439952,2.021593,115.519613
37,36.605277,14.439952,2.021593,115.519613
38,36.605277,14.439952,2.021593,115.519613
39,36.605277,14.439952,2.021593,115.519613
40,36.605277,14.439952,2.021593,115.519613
41,36.605277,14.439952,2.021593,115.519613
42,36.605277,14.439952,2.021593,115.519613
43,36.605277,14.439952,2.021593,115.519613
44,36.605277,14.439952,2.021593,115.519613
45,36.605277,14.439952,2.021593,115.519613
46,36.605277,14.439952,2.021593,115.519613
47,36.605277,14.439952,2.021593,115.519613
48,36.605277,14.439952,2.021593,115.519613
49,36.605277,14.439952,2.021593,115.519613
