Iteration,BestFitness,Time,Load,Price
0,164.139502,3.982059,0.611298,647.982595
1,164.139502,3.982059,0.611298,647.982595
2,164.139502,3.982059,0.611298,647.982595
3,164.139502,3.982059,0.611298,647.982595
4,164.139502,3.982059,0.611298,647.982595
5,164.139502,3.982059,0.611298,647.982595
6,164.139502,3.982059,0.611298,647.982595
7,164.139502,3.982059,0.611298,647.982595
8,164.139502,3.982059,0.611298,647.982595
9,164.139502,3.982059,0.611298,647.982595
10,164.139502,3.982059,0.611298,647.982595
11,164.139502,3.982059,0.611298,647.982595
12,164.139502,3.982059,0.611298,647.982595
13,164.139502,3.982059,0.611298,647.982595
14,164.139502,3.982059,0.611298,647.982595
15,164.139502,3.982059,0.611298,647.982595
16,164.139502,3.982059,0.611298,647.982595
17,164.139502,3.982059,0.611298,647.982595
18,164.139502,3.982059,0.611298,647.982595
19,164.139502,3.982059,0.611298,647.982595
20,164.139502,3.982059,0.611298,647.982595
21,164.139502,3.982059,0.611298,647.982595
22,164.139502,3.982059,0.611298,647.982595
23,164.139502,3.982059,0.611298,647.982595
24,164.139502,3.982059,0.611298,647.982595
25,164.139502,3.982059,0.611298,647.982595
26,164.139502,3.982059,0.611298,647.982595
27,164.139502,3.982059,0.611298,647.982595
28,164.139502,3.982059,0.611298,647.982595
29,164.139502,3.982059,0.611298,647.982595
30,164.139502,3.982059,0.611298,647.982595
31,164.139502,3.982059,0.611298,647.982595
32,164.139502,3.982059,0.611298,647.982595
33,164.139502,3.982059,0.611298,647.982595
34,164.139502,3.982059,0.611298,647.982595
35,164.139502,3.982059,0.611298,647.982595
36,164.139502,3.982059,0.611298,647.982595
37,164.139502,3.982059,0.611298,647.982595
38,164.139502,3.982059,0.611298,647.982595
39,164.139502,3.982059,0.611298,647.982595
40,164.139502,3.982059,0.611298,647.982595
41,164.139502,3.982059,0.611298,647.982595
42,164.139502,3.982059,0.611298,647.982595
43,164.139502,3.982059,0.611298,647.982595
44,164.139502,3.982059,0.611298,647.982595
45,164.139502,3.982059,0.611298,647.982595
46,164.139502,3.982059,0.611298,647.982595
47,164.139502,3.982059,0.611298,647.982595
48,164.139502,3.982059,0.611298,647.982595
49,164.139502,3.982059,0.611298,647.982595
50,164.139502,3.982059,0.611298,647.982595
51,164.139502,3.982059,0.611298,647.982595
52,164.139502,3.982059,0.611298,647.982595
53,164.139502,3.982059,0.611298,647.982595
54,164.139502,3.982059,0.611298,647.982595
55,164.139502,3.982059,0.611298,647.982595
56,164.139502,3.982059,0.611298,647.982595
57,164.139502,3.982059,0.611298,647.982595
58,164.139502,3.982059,0.611298,647.982595
59,164.139502,3.982059,0.611298,647.982595
60,164.139502,3.982059,0.611298,647.982595
61,164.139502,3.982059,0.611298,647.982595
62,164.139502,3.982059,0.611298,647.982595
63,164.139502,3.982059,0.611298,647.982595
64,164.139502,3.982059,0.611298,647.982595
65,164.139502,3.982059,0.611298,647.982595
66,164.139502,3.982059,0.611298,647.982595
67,164.139502,3.982059,0.611298,647.982595
68,164.139502,3.982059,0.611298,647.982595
69,164.139502,3.982059,0.611298,647.982595
70,164.139502,3.982059,0.611298,647.982595
71,164.139502,3.982059,0.611298,647.982595
72,164.139502,3.982059,0.611298,647.982595
73,164.139502,3.982059,0.611298,647.982595
74,164.139502,3.982059,0.611298,647.982595
75,162.532275,15.806498,2.678499,615.837606
76,147.772018,20.102663,3.700994,547.181749
77,144.337591,22.615981,4.005835,528.112570
78,141.332059,25.187651,4.173894,510.779039
79,140.071429,26.928329,4.262295,502.166761
80,139.522315,26.435593,4.164880,501.053193
81,139.522315,26.435593,4.164880,501.053193
82,139.522315,26.435593,4.164880,501.053193
83,139.522315,26.435593,4.164880,501.053193
84,139.522315,26.435593,4.164880,501.053193
85,139.522315,26.435593,4.164880,501.053193
86,139.522315,26.435593,4.164880,501.053193
87,139.522315,26.435593,4.164880,501.053193
88,139.522315,26.435593,4.164880,501.053193
89,139.522315,26.435593,4.164880,501.053193
90,139.522315,26.435593,4.164880,501.053193
91,139.522315,26.435593,4.164880,501.053193
92,139.522315,26.435593,4.164880,501.053193
93,139.522315,26.435593,4.164880,501.053193
94,139.522315,26.435593,4.164880,501.053193
95,139.522315,26.435593,4.164880,501.053193
96,139.522315,26.435593,4.164880,501.053193
97,139.522315,26.435593,4.164880,501.053193
98,139.522315,26.435593,4.164880,501.053193
99,138.970116,26.817433,4.190840,498.054755
100,138.970116,26.817433,4.190840,498.054755
