Iteration,BestFitness,Time,Load,Price
0,506.594400,199.840000,27.977600,1598.720000
1,506.594400,199.840000,27.977600,1598.720000
2,506.594400,199.840000,27.977600,1598.720000
3,506.594400,199.840000,27.977600,1598.720000
4,506.594400,199.840000,27.977600,1598.720000
5,506.594400,199.840000,27.977600,1598.720000
6,506.594400,199.840000,27.977600,1598.720000
7,506.594400,199.840000,27.977600,1598.720000
8,506.594400,199.840000,27.977600,1598.720000
9,506.594400,199.840000,27.977600,1598.720000
10,506.594400,199.840000,27.977600,1598.720000
11,506.594400,199.840000,27.977600,1598.720000
12,506.594400,199.840000,27.977600,1598.720000
13,506.594400,199.840000,27.977600,1598.720000
14,506.594400,199.840000,27.977600,1598.720000
15,506.594400,199.840000,27.977600,1598.720000
16,506.594400,199.840000,27.977600,1598.720000
17,506.594400,199.840000,27.977600,1598.720000
18,506.594400,199.840000,27.977600,1598.720000
19,506.594400,199.840000,27.977600,1598.720000
20,506.594400,199.840000,27.977600,1598.720000
21,506.594400,199.840000,27.977600,1598.720000
22,506.594400,199.840000,27.977600,1598.720000
23,506.594400,199.840000,27.977600,1598.720000
24,506.594400,199.840000,27.977600,1598.720000
25,506.594400,199.840000,27.977600,1598.720000
26,506.594400,199.840000,27.977600,1598.720000
27,506.594400,199.840000,27.977600,1598.720000
28,506.594400,199.840000,27.977600,1598.720000
29,506.594400,199.840000,27.977600,1598.720000
30,506.594400,199.840000,27.977600,1598.720000
31,506.594400,199.840000,27.977600,1598.720000
32,506.594400,199.840000,27.977600,1598.720000
33,506.594400,199.840000,27.977600,1598.720000
34,506.594400,199.840000,27.977600,1598.720000
35,506.594400,199.840000,27.977600,1598.720000
36,506.594400,199.840000,27.977600,1598.720000
37,506.594400,199.840000,27.977600,1598.720000
38,506.594400,199.840000,27.977600,1598.720000
39,506.594400,199.840000,27.977600,1598.720000
40,506.594400,199.840000,27.977600,1598.720000
41,506.594400,199.840000,27.977600,1598.720000
42,506.594400,199.840000,27.977600,1598.720000
43,506.594400,199.840000,27.977600,1598.720000
44,506.594400,199.840000,27.977600,1598.720000
45,506.594400,199.840000,27.977600,1598.720000
46,506.594400,199.840000,27.977600,1598.720000
47,506.594400,199.840000,27.977600,1598.720000
48,506.594400,199.840000,27.977600,1598.720000
49,506.594400,199.840000,27.977600,1598.720000
