Iteration,BestFitness,Time,Load,Price
0,211.417687,5.014493,0.960055,834.681709
1,211.417687,5.014493,0.960055,834.681709
2,211.417687,5.014493,0.960055,834.681709
3,207.667292,13.042045,1.849481,802.735597
4,207.667292,13.042045,1.849481,802.735597
5,207.667292,13.042045,1.849481,802.735597
6,207.667292,13.042045,1.849481,802.735597
7,207.667292,13.042045,1.849481,802.735597
8,207.667292,13.042045,1.849481,802.735597
9,207.667292,13.042045,1.849481,802.735597
10,207.667292,13.042045,1.849481,802.735597
11,207.667292,13.042045,1.849481,802.735597
12,207.667292,13.042045,1.849481,802.735597
13,207.667292,13.042045,1.849481,802.735597
14,207.667292,13.042045,1.849481,802.735597
15,207.667292,13.042045,1.849481,802.735597
16,207.667292,13.042045,1.849481,802.735597
17,207.667292,13.042045,1.849481,802.735597
18,207.667292,13.042045,1.849481,802.735597
19,207.667292,13.042045,1.849481,802.735597
20,207.667292,13.042045,1.849481,802.735597
21,207.667292,13.042045,1.849481,802.735597
22,207.667292,13.042045,1.849481,802.735597
23,207.667292,13.042045,1.849481,802.735597
24,207.667292,13.042045,1.849481,802.735597
25,207.667292,13.042045,1.849481,802.735597
26,207.667292,13.042045,1.849481,802.735597
27,207.667292,13.042045,1.849481,802.735597
28,207.667292,13.042045,1.849481,802.735597
29,207.667292,13.042045,1.849481,802.735597
30,207.667292,13.042045,1.849481,802.735597
31,207.667292,13.042045,1.849481,802.735597
32,207.667292,13.042045,1.849481,802.735597
33,207.667292,13.042045,1.849481,802.735597
34,207.667292,13.042045,1.849481,802.735597
35,207.667292,13.042045,1.849481,802.735597
36,207.667292,13.042045,1.849481,802.735597
37,207.667292,13.042045,1.849481,802.735597
38,207.667292,13.042045,1.849481,802.735597
39,207.667292,13.042045,1.849481,802.735597
40,207.501861,13.974200,1.992780,800.066263
41,207.501861,13.974200,1.992780,800.066263
42,207.501861,13.974200,1.992780,800.066263
43,207.501861,13.974200,1.992780,800.066263
44,207.501861,13.974200,1.992780,800.066263
45,207.501861,13.974200,1.992780,800.066263
46,207.501861,13.974200,1.992780,800.066263
47,207.501861,13.974200,1.992780,800.066263
48,207.501861,13.974200,1.992780,800.066263
49,207.501861,13.974200,1.992780,800.066263
50,207.501861,13.974200,1.992780,800.066263
51,207.016729,13.923555,1.979586,798.240219
52,207.016729,13.923555,1.979586,798.240219
53,207.016729,13.923555,1.979586,798.240219
54,207.016729,13.923555,1.979586,798.240219
55,207.016729,13.923555,1.979586,798.240219
56,207.016729,13.923555,1.979586,798.240219
57,207.016729,13.923555,1.979586,798.240219
58,207.016729,13.923555,1.979586,798.240219
59,207.016729,13.923555,1.979586,798.240219
60,207.016729,13.923555,1.979586,798.240219
61,207.016729,13.923555,1.979586,798.240219
62,207.016729,13.923555,1.979586,798.240219
63,207.016729,13.923555,1.979586,798.240219
64,207.016729,13.923555,1.979586,798.240219
65,207.016729,13.923555,1.979586,798.240219
66,207.016729,13.923555,1.979586,798.240219
67,207.016729,13.923555,1.979586,798.240219
68,207.016729,13.923555,1.979586,798.240219
69,207.016729,13.923555,1.979586,798.240219
70,206.869489,13.305781,1.939864,798.926530
71,206.869489,13.305781,1.939864,798.926530
72,206.869489,13.305781,1.939864,798.926530
73,206.869489,13.305781,1.939864,798.926530
74,206.869489,13.305781,1.939864,798.926530
75,206.869489,13.305781,1.939864,798.926530
76,206.869489,13.305781,1.939864,798.926530
77,206.869489,13.305781,1.939864,798.926530
78,206.869489,13.305781,1.939864,798.926530
79,206.869489,13.305781,1.939864,798.926530
80,206.869489,13.305781,1.939864,798.926530
81,206.869489,13.305781,1.939864,798.926530
82,206.869489,13.305781,1.939864,798.926530
83,206.869489,13.305781,1.939864,798.926530
84,206.246549,14.835643,2.127042,793.187869
85,206.246549,14.835643,2.127042,793.187869
86,206.246549,14.835643,2.127042,793.187869
87,206.246549,14.835643,2.127042,793.187869
88,206.246549,14.835643,2.127042,793.187869
89,206.246549,14.835643,2.127042,793.187869
90,206.246549,14.835643,2.127042,793.187869
91,206.246549,14.835643,2.127042,793.187869
92,206.246549,14.835643,2.127042,793.187869
93,206.246549,14.835643,2.127042,793.187869
94,206.246549,14.835643,2.127042,793.187869
95,206.246549,14.835643,2.127042,793.187869
96,206.246549,14.835643,2.127042,793.187869
97,206.246549,14.835643,2.127042,793.187869
98,206.246549,14.835643,2.127042,793.187869
99,205.933776,14.435738,2.069413,792.794214
