Iteration,BestFitness,Time,Load,Price
0,11901.142368,0.000000,0.000000,0.000000
1,11901.142368,242.407639,50.213350,47069.540846
2,11901.142368,242.407639,50.213350,47069.540846
3,11879.643826,242.407639,50.216087,46983.543939
4,11744.146785,273.718302,50.094756,46379.055781
5,11744.146785,273.718302,50.094756,46379.055781
6,11744.146785,273.718302,50.094756,46379.055781
7,11744.146785,273.718302,50.094756,46379.055781
8,11744.146785,273.718302,50.094756,46379.055781
9,11604.091240,273.332428,47.090767,45822.609339
10,11604.091240,273.332428,47.090767,45822.609339
11,11604.091240,273.332428,47.090767,45822.609339
12,11604.091240,273.332428,47.090767,45822.609339
13,11430.923858,225.611898,42.686856,45229.784782
14,11430.923858,225.611898,42.686856,45229.784782
15,11430.923858,225.611898,42.686856,45229.784782
16,11430.923858,225.611898,42.686856,45229.784782
17,11430.923858,225.611898,42.686856,45229.784782
18,11430.923858,225.611898,42.686856,45229.784782
19,11217.391729,199.919384,40.364879,44429.363267
20,11217.391729,199.919384,40.364879,44429.363267
21,11217.391729,199.919384,40.364879,44429.363267
22,11217.391729,199.919384,40.364879,44429.363267
23,11217.391729,199.919384,40.364879,44429.363267
24,11217.391729,199.919384,40.364879,44429.363267
25,11186.313951,199.919384,40.019831,44305.397204
26,11183.395416,199.919384,39.799309,44293.943587
27,11181.750100,199.919384,39.747820,44287.413814
28,11181.750100,199.919384,39.747820,44287.413814
29,11145.802189,199.919384,39.207544,44144.162445
30,11142.846160,186.007458,39.595730,44159.773995
31,11069.493961,214.251865,43.265472,43806.206644
32,11042.807025,214.940906,42.226637,43699.119648
33,11042.807025,214.940906,42.226637,43699.119648
34,11042.807025,214.940906,42.226637,43699.119648
35,11042.807025,214.940906,42.226637,43699.119648
36,11042.807025,214.940906,42.226637,43699.119648
37,10970.434694,214.940906,41.242042,43410.614920
38,10943.885667,210.637407,41.481004,43312.786851
39,10943.885667,210.637407,41.481004,43312.786851
40,10943.885667,210.637407,41.481004,43312.786851
41,10943.885667,210.637407,41.481004,43312.786851
42,10942.417296,210.637407,41.301508,43307.092862
43,10891.758201,197.450373,40.333609,43131.798448
44,10891.611078,197.450373,40.406292,43131.137275
45,10891.611078,197.450373,40.406292,43131.137275
46,10891.611078,197.450373,40.406292,43131.137275
47,10891.611078,197.450373,40.406292,43131.137275
48,10891.611078,197.450373,40.406292,43131.137275
49,10891.611078,197.450373,40.406292,43131.137275
50,10891.611078,197.450373,40.406292,43131.137275
51,10891.611078,197.450373,40.406292,43131.137275
52,10891.611078,197.450373,40.406292,43131.137275
53,10891.611078,197.450373,40.406292,43131.137275
54,10891.611078,197.450373,40.406292,43131.137275
55,10891.611078,197.450373,40.406292,43131.137275
56,10891.611078,197.450373,40.406292,43131.137275
57,10891.611078,197.450373,40.406292,43131.137275
58,10891.611078,197.450373,40.406292,43131.137275
59,10891.611078,197.450373,40.406292,43131.137275
60,10891.611078,197.450373,40.406292,43131.137275
61,10891.611078,197.450373,40.406292,43131.137275
62,10891.611078,197.450373,40.406292,43131.137275
63,10891.611078,197.450373,40.406292,43131.137275
64,10891.611078,197.450373,40.406292,43131.137275
65,10891.611078,197.450373,40.406292,43131.137275
66,10891.611078,197.450373,40.406292,43131.137275
67,10891.611078,197.450373,40.406292,43131.137275
68,10891.611078,197.450373,40.406292,43131.137275
69,10891.611078,197.450373,40.406292,43131.137275
70,10891.611078,197.450373,40.406292,43131.137275
71,10891.611078,197.450373,40.406292,43131.137275
72,10891.611078,197.450373,40.406292,43131.137275
73,10891.611078,197.450373,40.406292,43131.137275
74,10891.611078,197.450373,40.406292,43131.137275
75,10891.611078,197.450373,40.406292,43131.137275
76,10882.519750,190.220520,39.918140,43109.719819
77,10882.519750,190.220520,39.918140,43109.719819
78,10867.317300,186.437751,39.951812,43056.441884
79,10867.317300,186.437751,39.951812,43056.441884
80,10861.299186,190.220520,40.235483,43024.520223
81,10861.299186,190.220520,40.235483,43024.520223
82,10861.299186,190.220520,40.235483,43024.520223
83,10861.299186,190.220520,40.235483,43024.520223
84,10861.299186,190.220520,40.235483,43024.520223
85,10861.299186,190.220520,40.235483,43024.520223
86,10861.299186,190.220520,40.235483,43024.520223
87,10861.299186,190.220520,40.235483,43024.520223
88,10861.148852,190.220520,40.301694,43023.852673
89,10861.148852,190.220520,40.301694,43023.852673
90,10861.148852,190.220520,40.301694,43023.852673
91,10861.148852,190.220520,40.301694,43023.852673
92,10861.148852,190.220520,40.301694,43023.852673
93,10861.148852,190.220520,40.301694,43023.852673
94,10856.390183,190.220520,39.988628,43005.131062
95,10856.390183,190.220520,39.988628,43005.131062
96,10856.390183,190.220520,39.988628,43005.131062
97,10856.390183,190.220520,39.988628,43005.131062
98,10856.390183,190.220520,39.988628,43005.131062
99,10856.390183,190.220520,39.988628,43005.131062
100,10856.390183,190.220520,39.988628,43005.131062
