Iteration,BestFitness,Time,Load,Price
0,25.580992,0.000000,0.000000,0.000000
1,25.580992,0.000000,0.000000,0.000000
2,25.580992,0.000000,0.000000,0.000000
3,25.580992,0.000000,0.000000,0.000000
4,25.580992,0.000000,0.000000,0.000000
5,25.580992,0.000000,0.000000,0.000000
6,25.580992,0.000000,0.000000,0.000000
7,25.580992,0.000000,0.000000,0.000000
8,25.580992,0.000000,0.000000,0.000000
9,25.580992,0.000000,0.000000,0.000000
10,25.580992,0.000000,0.000000,0.000000
11,25.580992,0.000000,0.000000,0.000000
12,25.521111,0.000000,0.000000,0.000000
13,25.299511,0.000000,0.000000,0.000000
14,25.299511,0.000000,0.000000,0.000000
15,24.364083,0.000000,0.000000,0.000000
16,24.364083,0.000000,0.000000,0.000000
17,24.280975,0.000000,0.000000,0.000000
18,24.280975,0.000000,0.000000,0.000000
19,24.071688,0.000000,0.000000,0.000000
