Iteration,BestFitness,Time,Load,Price
0,578.534922,26.600000,5.489023,2255.450667
1,578.534922,26.600000,5.489023,2255.450667
2,578.534922,26.600000,5.489023,2255.450667
3,578.534922,26.600000,5.489023,2255.450667
4,578.534922,26.600000,5.489023,2255.450667
5,578.534922,26.600000,5.489023,2255.450667
6,578.534922,26.600000,5.489023,2255.450667
7,578.534922,26.600000,5.489023,2255.450667
8,564.760034,28.456000,5.133469,2196.994667
9,564.760034,28.456000,5.133469,2196.994667
10,564.760034,28.456000,5.133469,2196.994667
11,564.760034,28.456000,5.133469,2196.994667
12,564.760034,28.456000,5.133469,2196.994667
13,564.760034,28.456000,5.133469,2196.994667
14,564.760034,28.456000,5.133469,2196.994667
15,564.760034,28.456000,5.133469,2196.994667
16,563.086291,31.876000,6.617163,2181.976000
17,563.086291,31.876000,6.617163,2181.976000
18,563.086291,31.876000,6.617163,2181.976000
19,563.086291,31.876000,6.617163,2181.976000
20,560.352774,32.605333,6.067097,2170.133333
21,560.352774,32.605333,6.067097,2170.133333
22,560.352774,32.605333,6.067097,2170.133333
23,560.352774,32.605333,6.067097,2170.133333
24,560.352774,32.605333,6.067097,2170.133333
25,560.352774,32.605333,6.067097,2170.133333
26,560.352774,32.605333,6.067097,2170.133333
27,552.297416,35.266000,6.513665,2132.144000
28,552.297416,35.266000,6.513665,2132.144000
29,552.297416,35.266000,6.513665,2132.144000
30,552.297416,35.266000,6.513665,2132.144000
31,552.297416,35.266000,6.513665,2132.144000
32,552.297416,35.266000,6.513665,2132.144000
33,552.297416,35.266000,6.513665,2132.144000
34,552.297416,35.266000,6.513665,2132.144000
35,552.297416,35.266000,6.513665,2132.144000
36,552.297416,35.266000,6.513665,2132.144000
37,552.297416,35.266000,6.513665,2132.144000
38,552.297416,35.266000,6.513665,2132.144000
39,552.297416,35.266000,6.513665,2132.144000
40,552.297416,35.266000,6.513665,2132.144000
41,552.297416,35.266000,6.513665,2132.144000
42,544.511053,18.522667,4.516212,2136.482667
43,544.511053,18.522667,4.516212,2136.482667
44,544.511053,18.522667,4.516212,2136.482667
45,544.511053,18.522667,4.516212,2136.482667
46,544.511053,18.522667,4.516212,2136.482667
47,544.511053,18.522667,4.516212,2136.482667
48,544.511053,18.522667,4.516212,2136.482667
49,544.511053,18.522667,4.516212,2136.482667
