Iteration,BestFitness,Time,Load,Price
0,7366.005970,2905.722276,406.801119,23245.778208
1,7366.005970,2905.722276,406.801119,23245.778208
2,7366.005970,2905.722276,406.801119,23245.778208
3,7366.005970,2905.722276,406.801119,23245.778208
4,7366.005970,2905.722276,406.801119,23245.778208
5,7366.005970,2905.722276,406.801119,23245.778208
6,7366.005970,2905.722276,406.801119,23245.778208
7,7366.005970,2905.722276,406.801119,23245.778208
8,7366.005970,2905.722276,406.801119,23245.778208
9,7366.005970,2905.722276,406.801119,23245.778208
10,7366.005970,2905.722276,406.801119,23245.778208
11,7366.005970,2905.722276,406.801119,23245.778208
12,7366.005970,2905.722276,406.801119,23245.778208
13,7366.005970,2905.722276,406.801119,23245.778208
14,7366.005970,2905.722276,406.801119,23245.778208
15,7366.005970,2905.722276,406.801119,23245.778208
16,7366.005970,2905.722276,406.801119,23245.778208
17,7366.005970,2905.722276,406.801119,23245.778208
18,7366.005970,2905.722276,406.801119,23245.778208
19,7366.005970,2905.722276,406.801119,23245.778208
20,7366.005970,2905.722276,406.801119,23245.778208
21,7366.005970,2905.722276,406.801119,23245.778208
22,7366.005970,2905.722276,406.801119,23245.778208
23,7366.005970,2905.722276,406.801119,23245.778208
24,7366.005970,2905.722276,406.801119,23245.778208
25,7366.005970,2905.722276,406.801119,23245.778208
26,7366.005970,2905.722276,406.801119,23245.778208
27,7366.005970,2905.722276,406.801119,23245.778208
28,7366.005970,2905.722276,406.801119,23245.778208
29,7366.005970,2905.722276,406.801119,23245.778208
30,7366.005970,2905.722276,406.801119,23245.778208
31,7366.005970,2905.722276,406.801119,23245.778208
32,7366.005970,2905.722276,406.801119,23245.778208
33,7366.005970,2905.722276,406.801119,23245.778208
34,7366.005970,2905.722276,406.801119,23245.778208
35,7366.005970,2905.722276,406.801119,23245.778208
36,7366.005970,2905.722276,406.801119,23245.778208
37,7366.005970,2905.722276,406.801119,23245.778208
38,7366.005970,2905.722276,406.801119,23245.778208
39,7366.005970,2905.722276,406.801119,23245.778208
40,7366.005970,2905.722276,406.801119,23245.778208
41,7366.005970,2905.722276,406.801119,23245.778208
42,7366.005970,2905.722276,406.801119,23245.778208
43,7366.005970,2905.722276,406.801119,23245.778208
44,7366.005970,2905.722276,406.801119,23245.778208
45,7366.005970,2905.722276,406.801119,23245.778208
46,7366.005970,2905.722276,406.801119,23245.778208
47,7366.005970,2905.722276,406.801119,23245.778208
48,7366.005970,2905.722276,406.801119,23245.778208
49,7366.005970,2905.722276,406.801119,23245.778208
50,7366.005970,2905.722276,406.801119,23245.778208
51,7366.005970,2905.722276,406.801119,23245.778208
52,7366.005970,2905.722276,406.801119,23245.778208
53,7366.005970,2905.722276,406.801119,23245.778208
54,7366.005970,2905.722276,406.801119,23245.778208
55,7366.005970,2905.722276,406.801119,23245.778208
56,7366.005970,2905.722276,406.801119,23245.778208
57,7366.005970,2905.722276,406.801119,23245.778208
58,7366.005970,2905.722276,406.801119,23245.778208
59,7366.005970,2905.722276,406.801119,23245.778208
60,7366.005970,2905.722276,406.801119,23245.778208
61,7366.005970,2905.722276,406.801119,23245.778208
62,7366.005970,2905.722276,406.801119,23245.778208
63,7366.005970,2905.722276,406.801119,23245.778208
64,7366.005970,2905.722276,406.801119,23245.778208
65,7366.005970,2905.722276,406.801119,23245.778208
66,7366.005970,2905.722276,406.801119,23245.778208
67,7366.005970,2905.722276,406.801119,23245.778208
68,7366.005970,2905.722276,406.801119,23245.778208
69,7366.005970,2905.722276,406.801119,23245.778208
70,7366.005970,2905.722276,406.801119,23245.778208
71,7366.005970,2905.722276,406.801119,23245.778208
72,7366.005970,2905.722276,406.801119,23245.778208
73,7366.005970,2905.722276,406.801119,23245.778208
74,7366.005970,2905.722276,406.801119,23245.778208
75,7366.005970,2905.722276,406.801119,23245.778208
76,7366.005970,2905.722276,406.801119,23245.778208
77,7366.005970,2905.722276,406.801119,23245.778208
78,7366.005970,2905.722276,406.801119,23245.778208
79,7366.005970,2905.722276,406.801119,23245.778208
80,7366.005970,2905.722276,406.801119,23245.778208
81,7366.005970,2905.722276,406.801119,23245.778208
82,7366.005970,2905.722276,406.801119,23245.778208
83,7366.005970,2905.722276,406.801119,23245.778208
84,7366.005970,2905.722276,406.801119,23245.778208
85,7366.005970,2905.722276,406.801119,23245.778208
86,7366.005970,2905.722276,406.801119,23245.778208
87,7366.005970,2905.722276,406.801119,23245.778208
88,7366.005970,2905.722276,406.801119,23245.778208
89,7366.005970,2905.722276,406.801119,23245.778208
90,7366.005970,2905.722276,406.801119,23245.778208
91,7366.005970,2905.722276,406.801119,23245.778208
92,7366.005970,2905.722276,406.801119,23245.778208
93,7366.005970,2905.722276,406.801119,23245.778208
94,7366.005970,2905.722276,406.801119,23245.778208
95,7366.005970,2905.722276,406.801119,23245.778208
96,7366.005970,2905.722276,406.801119,23245.778208
97,7366.005970,2905.722276,406.801119,23245.778208
98,7366.005970,2905.722276,406.801119,23245.778208
99,7366.005970,2905.722276,406.801119,23245.778208
