Iteration,BestFitness,Time,Load,Price
0,576.670550,28.166667,6.570201,2243.778667
1,554.969833,31.021333,6.247332,2151.589333
2,535.249593,36.762667,7.435705,2060.037333
3,535.249593,36.762667,7.435705,2060.037333
4,535.249593,36.762667,7.435705,2060.037333
5,535.249593,36.762667,7.435705,2060.037333
6,523.320239,25.989333,5.664956,2035.637333
7,523.320239,25.989333,5.664956,2035.637333
8,523.320239,25.989333,5.664956,2035.637333
9,523.320239,25.989333,5.664956,2035.637333
10,523.320239,25.989333,5.664956,2035.637333
11,523.320239,25.989333,5.664956,2035.637333
12,523.320239,25.989333,5.664956,2035.637333
13,523.320239,25.989333,5.664956,2035.637333
14,523.320239,25.989333,5.664956,2035.637333
15,523.320239,25.989333,5.664956,2035.637333
16,523.320239,25.989333,5.664956,2035.637333
17,523.320239,25.989333,5.664956,2035.637333
18,523.320239,25.989333,5.664956,2035.637333
19,523.320239,25.989333,5.664956,2035.637333
20,523.320239,25.989333,5.664956,2035.637333
21,523.320239,25.989333,5.664956,2035.637333
22,523.320239,25.989333,5.664956,2035.637333
23,523.320239,25.989333,5.664956,2035.637333
24,523.320239,25.989333,5.664956,2035.637333
25,523.320239,25.989333,5.664956,2035.637333
26,523.320239,25.989333,5.664956,2035.637333
27,523.320239,25.989333,5.664956,2035.637333
28,519.417062,25.614667,5.668247,2020.770667
29,519.417062,25.614667,5.668247,2020.770667
30,519.417062,25.614667,5.668247,2020.770667
31,519.417062,25.614667,5.668247,2020.770667
32,519.417062,25.614667,5.668247,2020.770667
33,519.417062,25.614667,5.668247,2020.770667
34,519.417062,25.614667,5.668247,2020.770667
35,519.417062,25.614667,5.668247,2020.770667
36,519.417062,25.614667,5.668247,2020.770667
37,519.417062,25.614667,5.668247,2020.770667
38,519.417062,25.614667,5.668247,2020.770667
39,519.417062,25.614667,5.668247,2020.770667
40,519.417062,25.614667,5.668247,2020.770667
41,519.417062,25.614667,5.668247,2020.770667
42,519.417062,25.614667,5.668247,2020.770667
43,519.417062,25.614667,5.668247,2020.770667
44,519.417062,25.614667,5.668247,2020.770667
45,519.417062,25.614667,5.668247,2020.770667
46,519.417062,25.614667,5.668247,2020.770667
47,519.417062,25.614667,5.668247,2020.770667
48,518.529336,39.622667,7.925343,1986.946667
49,518.529336,39.622667,7.925343,1986.946667
