Iteration,BestFitness,Time,Load,Price
0,524.883647,132.494667,18.446588,1816.098667
1,524.883647,132.494667,18.446588,1816.098667
2,504.946612,149.362667,20.935782,1700.125333
3,492.404727,77.951000,11.724908,1801.992000
4,464.224322,77.259000,11.291288,1691.088000
5,464.224322,77.259000,11.291288,1691.088000
6,464.224322,77.259000,11.291288,1691.088000
7,456.119274,44.534000,8.595764,1726.813333
8,452.704082,61.060000,9.448328,1679.248000
9,444.227870,50.911000,8.686812,1666.402667
10,444.227870,50.911000,8.686812,1666.402667
11,442.192272,46.920000,8.526423,1666.402667
12,442.192272,46.920000,8.526423,1666.402667
13,442.192272,46.920000,8.526423,1666.402667
14,442.192272,46.920000,8.526423,1666.402667
15,442.192272,46.920000,8.526423,1666.402667
16,442.192272,46.920000,8.526423,1666.402667
17,442.192272,46.920000,8.526423,1666.402667
18,440.424629,45.289000,8.475181,1662.645333
19,440.424629,45.289000,8.475181,1662.645333
20,440.424629,45.289000,8.475181,1662.645333
21,440.424629,45.289000,8.475181,1662.645333
22,440.424629,45.289000,8.475181,1662.645333
23,440.424629,45.289000,8.475181,1662.645333
24,440.424629,45.289000,8.475181,1662.645333
25,440.424629,45.289000,8.475181,1662.645333
26,440.424629,45.289000,8.475181,1662.645333
27,440.424629,45.289000,8.475181,1662.645333
28,440.424629,45.289000,8.475181,1662.645333
29,440.424629,45.289000,8.475181,1662.645333
30,440.424629,45.289000,8.475181,1662.645333
31,440.424629,45.289000,8.475181,1662.645333
32,440.424629,45.289000,8.475181,1662.645333
33,440.424629,45.289000,8.475181,1662.645333
34,440.424629,45.289000,8.475181,1662.645333
35,440.424629,45.289000,8.475181,1662.645333
36,440.424629,45.289000,8.475181,1662.645333
37,440.424629,45.289000,8.475181,1662.645333
38,440.424629,45.289000,8.475181,1662.645333
39,440.424629,45.289000,8.475181,1662.645333
40,440.424629,45.289000,8.475181,1662.645333
41,440.424629,45.289000,8.475181,1662.645333
42,440.424629,45.289000,8.475181,1662.645333
43,419.149152,45.791000,9.139942,1575.874667
44,410.955900,54.446000,9.504934,1525.426667
45,410.955900,54.446000,9.504934,1525.426667
46,406.351683,45.350000,9.280064,1525.426667
47,406.351683,45.350000,9.280064,1525.426667
48,406.351683,45.350000,9.280064,1525.426667
49,406.351683,45.350000,9.280064,1525.426667
