Iteration,BestFitness,Time,Load,Price
0,414.852831,72.761333,10.213992,1503.674667
1,414.852831,72.761333,10.213992,1503.674667
2,414.852831,72.761333,10.213992,1503.674667
3,414.852831,72.761333,10.213992,1503.674667
4,414.852831,72.761333,10.213992,1503.674667
5,414.852831,72.761333,10.213992,1503.674667
6,414.197117,72.761333,10.351135,1500.914667
7,414.197117,72.761333,10.351135,1500.914667
8,414.197117,72.761333,10.351135,1500.914667
9,413.496981,72.761333,10.246589,1498.218667
10,413.496981,72.761333,10.246589,1498.218667
11,413.169907,72.761333,10.327627,1496.829333
12,410.255739,72.761333,10.260291,1485.240000
13,406.454095,72.761333,10.333714,1469.960000
14,406.454095,72.761333,10.333714,1469.960000
15,406.454095,72.761333,10.333714,1469.960000
16,406.454095,72.761333,10.333714,1469.960000
17,406.454095,72.761333,10.333714,1469.960000
18,406.454095,72.761333,10.333714,1469.960000
19,381.874464,25.614667,5.591191,1470.677333
20,375.552364,25.614667,5.478791,1445.501333
21,374.850294,25.614667,5.481176,1442.690667
22,373.874321,25.614667,5.475952,1438.792000
23,373.874321,25.614667,5.475952,1438.792000
24,373.874321,25.614667,5.475952,1438.792000
25,373.847833,25.614667,5.370000,1438.792000
26,373.208311,25.614667,5.457243,1436.146667
27,373.208311,25.614667,5.457243,1436.146667
28,373.208311,25.614667,5.457243,1436.146667
29,373.208311,25.614667,5.457243,1436.146667
30,373.208311,25.614667,5.457243,1436.146667
31,373.208311,25.614667,5.457243,1436.146667
32,373.208311,25.614667,5.457243,1436.146667
33,373.208311,25.614667,5.457243,1436.146667
34,373.197175,25.614667,5.412698,1436.146667
35,373.175935,25.614667,5.327739,1436.146667
36,371.553899,25.614667,5.484930,1429.501333
37,371.553899,25.614667,5.484930,1429.501333
38,371.553899,25.614667,5.484930,1429.501333
39,371.553899,25.614667,5.484930,1429.501333
40,371.553899,25.614667,5.484930,1429.501333
41,371.553899,25.614667,5.484930,1429.501333
42,367.349489,26.509333,5.648621,1410.730667
43,366.809018,26.509333,5.638737,1408.578667
44,366.809018,26.509333,5.638737,1408.578667
45,366.809018,26.509333,5.638737,1408.578667
46,366.215266,26.509333,5.685066,1406.157333
47,366.215266,26.509333,5.685066,1406.157333
48,366.215266,26.509333,5.685066,1406.157333
49,366.215266,26.509333,5.685066,1406.157333
