Iteration,BestFitness,Time,Load,Price
0,188.656690,0.000000,0.000000,0.000000
1,188.656690,4.156582,0.872620,745.440974
2,188.656690,4.156582,0.872620,745.440974
3,188.656690,4.156582,0.872620,745.440974
4,188.656690,4.156582,0.872620,745.440974
5,188.413942,3.981423,0.828997,744.863925
6,188.413942,3.981423,0.828997,744.863925
7,187.916007,3.816348,0.808381,743.222951
8,187.903473,3.816348,0.807558,743.173638
9,187.903473,3.816348,0.807558,743.173638
10,187.903473,3.816348,0.807558,743.173638
11,187.889673,3.981423,0.819071,742.776776
12,187.889673,3.981423,0.819071,742.776776
13,187.889673,3.981423,0.819071,742.776776
14,187.293908,3.981423,0.808777,740.404010
15,187.177623,3.981423,0.807226,739.940419
16,185.904329,3.233333,0.665708,736.484942
17,185.904329,3.233333,0.665708,736.484942
18,185.395693,3.531250,0.663070,733.857201
19,185.062024,3.531250,0.646167,732.539431
20,185.062024,3.531250,0.646167,732.539431
21,185.062024,3.531250,0.646167,732.539431
22,185.036764,3.531250,0.645246,732.439311
23,183.987079,3.157639,0.627517,729.005523
24,183.987079,3.157639,0.627517,729.005523
25,183.825833,3.104630,0.621265,728.472806
26,183.651955,3.157639,0.618102,727.674439
27,183.241227,3.157639,0.607663,726.041969
28,182.997281,3.104630,0.592961,725.186902
29,182.931008,3.104630,0.591668,724.923105
30,182.931008,3.104630,0.591668,724.923105
31,182.931008,3.104630,0.591668,724.923105
32,182.878095,3.104630,0.590720,724.712403
33,182.878095,3.104630,0.590720,724.712403
34,182.878095,3.104630,0.590720,724.712403
35,182.878095,3.104630,0.590720,724.712403
36,182.878095,3.104630,0.590720,724.712403
37,182.878095,3.104630,0.590720,724.712403
38,182.878095,3.104630,0.590720,724.712403
39,182.878095,3.104630,0.590720,724.712403
40,182.878095,3.104630,0.590720,724.712403
41,182.878095,3.104630,0.590720,724.712403
42,182.878095,3.104630,0.590720,724.712403
43,182.878095,3.104630,0.590720,724.712403
44,182.878095,3.104630,0.590720,724.712403
45,182.878095,3.104630,0.590720,724.712403
46,182.878095,3.104630,0.590720,724.712403
47,182.878095,3.104630,0.590720,724.712403
48,182.878095,3.104630,0.590720,724.712403
49,182.878095,3.104630,0.590720,724.712403
50,182.878095,3.104630,0.590720,724.712403
51,182.878095,3.104630,0.590720,724.712403
52,182.878095,3.104630,0.590720,724.712403
53,182.878095,3.104630,0.590720,724.712403
54,182.878095,3.104630,0.590720,724.712403
55,182.878095,3.104630,0.590720,724.712403
56,182.878095,3.104630,0.590720,724.712403
57,182.878095,3.104630,0.590720,724.712403
58,182.878095,3.104630,0.590720,724.712403
59,182.878095,3.104630,0.590720,724.712403
60,182.878095,3.104630,0.590720,724.712403
61,182.878095,3.104630,0.590720,724.712403
62,182.878095,3.104630,0.590720,724.712403
63,182.878095,3.104630,0.590720,724.712403
64,182.836785,3.104630,0.590401,724.547479
65,182.749998,3.104630,0.589715,724.201020
66,182.749998,3.104630,0.589715,724.201020
67,182.749998,3.104630,0.589715,724.201020
68,182.749998,3.104630,0.589715,724.201020
69,182.749998,3.104630,0.589715,724.201020
70,182.749998,3.104630,0.589715,724.201020
71,182.749998,3.104630,0.589715,724.201020
72,182.749998,3.104630,0.589715,724.201020
73,182.749998,3.104630,0.589715,724.201020
74,182.749998,3.104630,0.589715,724.201020
75,182.749998,3.104630,0.589715,724.201020
76,182.749998,3.104630,0.589715,724.201020
77,182.749998,3.104630,0.589715,724.201020
78,182.749998,3.104630,0.589715,724.201020
79,182.749998,3.104630,0.589715,724.201020
80,182.749998,3.104630,0.589715,724.201020
81,182.749998,3.104630,0.589715,724.201020
82,182.749998,3.104630,0.589715,724.201020
83,182.749998,3.104630,0.589715,724.201020
84,182.749998,3.104630,0.589715,724.201020
85,182.749998,3.104630,0.589715,724.201020
86,182.749998,3.104630,0.589715,724.201020
87,182.749998,3.104630,0.589715,724.201020
88,182.749998,3.104630,0.589715,724.201020
89,182.749998,3.104630,0.589715,724.201020
90,182.749998,3.104630,0.589715,724.201020
91,182.749998,3.104630,0.589715,724.201020
92,182.749998,3.104630,0.589715,724.201020
93,182.749998,3.104630,0.589715,724.201020
94,182.749998,3.104630,0.589715,724.201020
95,182.749998,3.104630,0.589715,724.201020
96,182.749998,3.104630,0.589715,724.201020
97,182.749998,3.104630,0.589715,724.201020
98,182.749998,3.104630,0.589715,724.201020
99,182.749998,3.104630,0.589715,724.201020
100,182.749998,3.104630,0.589715,724.201020
