Iteration,BestFitness,Time,Load,Price
0,17.138809,288.500000,67.727994,25024.278933
1,16.173712,259.524000,63.925497,25030.163200
2,16.173712,259.524000,63.925497,25030.163200
3,16.173712,259.524000,63.925497,25030.163200
4,16.173712,259.524000,63.925497,25030.163200
5,16.173712,259.524000,63.925497,25030.163200
6,16.173712,259.524000,63.925497,25030.163200
7,16.173712,259.524000,63.925497,25030.163200
8,16.173712,259.524000,63.925497,25030.163200
9,16.173712,259.524000,63.925497,25030.163200
10,16.173712,259.524000,63.925497,25030.163200
11,16.173712,259.524000,63.925497,25030.163200
12,16.173712,259.524000,63.925497,25030.163200
13,16.041064,259.524000,63.399194,24601.417600
14,16.041064,259.524000,63.399194,24601.417600
15,16.041064,259.524000,63.399194,24601.417600
16,16.041064,259.524000,63.399194,24601.417600
17,15.302796,259.524000,60.443449,24868.905067
18,15.302796,259.524000,60.443449,24868.905067
19,15.302796,259.524000,60.443449,24868.905067
20,15.302796,259.524000,60.443449,24868.905067
21,15.302796,259.524000,60.443449,24868.905067
22,15.302796,259.524000,60.443449,24868.905067
23,15.302796,259.524000,60.443449,24868.905067
24,14.935714,240.760000,59.015546,24579.011733
25,14.935714,240.760000,59.015546,24579.011733
26,13.338349,240.760000,52.622340,24953.460267
27,13.034944,240.760000,51.410920,24733.588267
28,13.034944,240.760000,51.410920,24733.588267
29,13.034944,240.760000,51.410920,24733.588267
30,13.034944,240.760000,51.410920,24733.588267
31,13.034944,240.760000,51.410920,24733.588267
32,13.034944,240.760000,51.410920,24733.588267
33,13.034944,240.760000,51.410920,24733.588267
34,13.034944,240.760000,51.410920,24733.588267
35,13.034944,240.760000,51.410920,24733.588267
36,13.034944,240.760000,51.410920,24733.588267
37,13.034944,240.760000,51.410920,24733.588267
38,13.034944,240.760000,51.410920,24733.588267
39,13.034944,240.760000,51.410920,24733.588267
40,13.034944,240.760000,51.410920,24733.588267
41,13.034944,240.760000,51.410920,24733.588267
42,13.034944,240.760000,51.410920,24733.588267
43,13.034944,240.760000,51.410920,24733.588267
44,13.034944,240.760000,51.410920,24733.588267
45,11.918695,240.760000,46.942396,25086.579733
46,11.918695,240.760000,46.942396,25086.579733
47,11.918695,240.760000,46.942396,25086.579733
48,11.153558,235.737333,43.893037,24972.022933
49,11.153558,235.737333,43.893037,24972.022933
