Iteration,BestFitness,Time,Load,Price
0,25.088253,0.000000,0.000000,0.000000
1,25.088253,0.000000,0.000000,0.000000
2,25.088253,0.000000,0.000000,0.000000
3,25.088253,0.000000,0.000000,0.000000
4,25.088253,0.000000,0.000000,0.000000
5,25.088253,0.000000,0.000000,0.000000
6,25.088253,0.000000,0.000000,0.000000
7,25.088253,0.000000,0.000000,0.000000
8,25.088253,0.000000,0.000000,0.000000
9,25.088253,0.000000,0.000000,0.000000
10,25.088253,0.000000,0.000000,0.000000
11,25.088253,0.000000,0.000000,0.000000
12,24.967625,0.000000,0.000000,0.000000
13,24.323567,0.000000,0.000000,0.000000
14,24.196902,0.000000,0.000000,0.000000
15,24.196902,0.000000,0.000000,0.000000
16,24.196902,0.000000,0.000000,0.000000
17,24.196902,0.000000,0.000000,0.000000
18,24.196902,0.000000,0.000000,0.000000
19,24.196902,0.000000,0.000000,0.000000
