Iteration,BestFitness,Time,Load,Price
0,139.018307,0.000000,0.000000,0.000000
1,139.018307,3.071766,0.533773,549.395922
2,139.018307,3.071766,0.533773,549.395922
3,139.018307,3.071766,0.533773,549.395922
4,139.018307,3.071766,0.533773,549.395922
5,139.018307,3.071766,0.533773,549.395922
6,138.372903,2.553442,0.510153,547.874575
7,138.372903,2.553442,0.510153,547.874575
8,137.855917,2.553442,0.500333,545.816449
9,137.855917,2.553442,0.500333,545.816449
10,137.855917,2.553442,0.500333,545.816449
11,137.855917,2.553442,0.500333,545.816449
12,137.855917,2.553442,0.500333,545.816449
13,137.745931,2.553442,0.492783,545.384055
14,137.745931,2.553442,0.492783,545.384055
15,137.385144,2.595513,0.492358,543.857191
16,137.329590,2.595513,0.488981,543.638351
17,137.314998,2.595513,0.490266,543.578699
18,137.182788,2.595513,0.485630,543.054495
19,137.182788,2.595513,0.485630,543.054495
20,137.182788,2.595513,0.485630,543.054495
21,137.182788,2.595513,0.485630,543.054495
22,137.182788,2.595513,0.485630,543.054495
23,137.182788,2.595513,0.485630,543.054495
24,137.059586,2.595513,0.484014,542.563303
25,136.889300,2.652260,0.481778,541.770902
26,136.617017,2.652260,0.479302,540.684247
27,136.540866,2.652260,0.475219,540.383724
28,136.398358,2.652260,0.471233,539.817677
29,136.398358,2.652260,0.471233,539.817677
30,136.380755,2.652260,0.477169,539.741332
31,136.373934,2.652260,0.473775,539.717439
32,136.373934,2.652260,0.473775,539.717439
33,136.373934,2.652260,0.473775,539.717439
34,136.373934,2.652260,0.473775,539.717439
35,135.993067,2.636094,0.488001,538.212078
36,135.993067,2.636094,0.488001,538.212078
37,135.993067,2.636094,0.488001,538.212078
38,135.956994,2.636094,0.486224,538.069563
39,135.956994,2.636094,0.486224,538.069563
40,135.828933,2.636094,0.481390,537.562156
41,135.828933,2.636094,0.481390,537.562156
42,135.764606,2.636094,0.484486,537.301753
43,135.764606,2.636094,0.484486,537.301753
44,135.764606,2.636094,0.484486,537.301753
45,135.764606,2.636094,0.484486,537.301753
46,135.764606,2.636094,0.484486,537.301753
47,135.764606,2.636094,0.484486,537.301753
48,135.764606,2.636094,0.484486,537.301753
49,135.614587,2.473771,0.448711,537.062096
50,135.550364,2.473771,0.449583,536.804331
51,135.317623,2.548004,0.452706,535.721778
52,135.317623,2.548004,0.452706,535.721778
53,135.317623,2.548004,0.452706,535.721778
54,135.317623,2.548004,0.452706,535.721778
55,135.317623,2.548004,0.452706,535.721778
56,135.317623,2.548004,0.452706,535.721778
57,135.317623,2.548004,0.452706,535.721778
58,135.317623,2.548004,0.452706,535.721778
59,135.317623,2.548004,0.452706,535.721778
60,135.317623,2.548004,0.452706,535.721778
61,135.317623,2.548004,0.452706,535.721778
62,135.317623,2.548004,0.452706,535.721778
63,135.317623,2.548004,0.452706,535.721778
64,135.317623,2.548004,0.452706,535.721778
65,135.314596,2.548004,0.452784,535.709593
66,135.314596,2.548004,0.452784,535.709593
67,135.314596,2.548004,0.452784,535.709593
68,135.288834,2.548004,0.454045,535.605282
69,135.288834,2.548004,0.454045,535.605282
70,135.288834,2.548004,0.454045,535.605282
71,135.122198,2.548004,0.445977,534.946807
72,135.122198,2.548004,0.445977,534.946807
73,135.122198,2.548004,0.445977,534.946807
74,135.122198,2.548004,0.445977,534.946807
75,135.122198,2.548004,0.445977,534.946807
76,135.122198,2.548004,0.445977,534.946807
77,135.122198,2.548004,0.445977,534.946807
78,135.122198,2.548004,0.445977,534.946807
79,135.122198,2.548004,0.445977,534.946807
80,135.122198,2.548004,0.445977,534.946807
81,135.122198,2.548004,0.445977,534.946807
82,135.122198,2.548004,0.445977,534.946807
83,135.122198,2.548004,0.445977,534.946807
84,135.122198,2.548004,0.445977,534.946807
85,135.122198,2.548004,0.445977,534.946807
86,135.122198,2.548004,0.445977,534.946807
87,135.122198,2.548004,0.445977,534.946807
88,135.122198,2.548004,0.445977,534.946807
89,135.122198,2.548004,0.445977,534.946807
90,135.122198,2.548004,0.445977,534.946807
91,135.122198,2.548004,0.445977,534.946807
92,135.122198,2.548004,0.445977,534.946807
93,135.122198,2.548004,0.445977,534.946807
94,135.122198,2.548004,0.445977,534.946807
95,135.122198,2.548004,0.445977,534.946807
96,135.122198,2.548004,0.445977,534.946807
97,135.122198,2.548004,0.445977,534.946807
98,135.122198,2.548004,0.445977,534.946807
99,135.122198,2.548004,0.445977,534.946807
100,135.122198,2.548004,0.445977,534.946807
