Iteration,BestFitness,Time,Load,Price
0,17.138809,288.500000,67.727994,25024.278933
1,17.138809,288.500000,67.727994,25024.278933
2,17.138809,288.500000,67.727994,25024.278933
3,17.138809,288.500000,67.727994,25024.278933
4,17.138809,288.500000,67.727994,25024.278933
5,17.138809,288.500000,67.727994,25024.278933
6,17.138809,288.500000,67.727994,25024.278933
7,17.138809,288.500000,67.727994,25024.278933
8,17.138809,288.500000,67.727994,25024.278933
9,17.138809,288.500000,67.727994,25024.278933
10,17.138809,288.500000,67.727994,25024.278933
11,15.817015,307.378000,62.404742,24856.122133
12,15.817015,307.378000,62.404742,24856.122133
13,15.817015,307.378000,62.404742,24856.122133
14,15.817015,307.378000,62.404742,24856.122133
15,15.817015,307.378000,62.404742,24856.122133
16,15.817015,307.378000,62.404742,24856.122133
17,15.817015,307.378000,62.404742,24856.122133
18,15.817015,307.378000,62.404742,24856.122133
19,15.817015,307.378000,62.404742,24856.122133
20,15.817015,307.378000,62.404742,24856.122133
21,15.817015,307.378000,62.404742,24856.122133
22,15.817015,307.378000,62.404742,24856.122133
23,15.817015,307.378000,62.404742,24856.122133
24,15.817015,307.378000,62.404742,24856.122133
25,15.817015,307.378000,62.404742,24856.122133
26,15.817015,307.378000,62.404742,24856.122133
27,15.817015,307.378000,62.404742,24856.122133
28,14.874666,292.853333,58.655281,25767.827200
29,14.874666,292.853333,58.655281,25767.827200
30,14.874666,292.853333,58.655281,25767.827200
31,14.874666,292.853333,58.655281,25767.827200
32,14.874666,292.853333,58.655281,25767.827200
33,14.874666,292.853333,58.655281,25767.827200
34,14.874666,292.853333,58.655281,25767.827200
35,14.874666,292.853333,58.655281,25767.827200
36,14.874666,292.853333,58.655281,25767.827200
37,14.874666,292.853333,58.655281,25767.827200
38,14.874666,292.853333,58.655281,25767.827200
39,14.874666,292.853333,58.655281,25767.827200
40,14.874666,292.853333,58.655281,25767.827200
41,14.874666,292.853333,58.655281,25767.827200
42,14.874666,292.853333,58.655281,25767.827200
43,14.874666,292.853333,58.655281,25767.827200
44,11.741698,260.182000,46.196028,25040.149867
45,11.741698,260.182000,46.196028,25040.149867
46,11.741698,260.182000,46.196028,25040.149867
47,11.741698,260.182000,46.196028,25040.149867
48,11.741698,260.182000,46.196028,25040.149867
49,11.741698,260.182000,46.196028,25040.149867
