Iteration,BestFitness,Time,Load,Price
0,26.469145,0.000000,0.000000,0.000000
1,26.469145,0.000000,0.000000,0.000000
2,26.469145,0.000000,0.000000,0.000000
3,26.469145,0.000000,0.000000,0.000000
4,26.469145,0.000000,0.000000,0.000000
5,26.469145,0.000000,0.000000,0.000000
6,26.469145,0.000000,0.000000,0.000000
7,26.469145,0.000000,0.000000,0.000000
8,26.469145,0.000000,0.000000,0.000000
9,26.469145,0.000000,0.000000,0.000000
10,26.469145,0.000000,0.000000,0.000000
11,26.469145,0.000000,0.000000,0.000000
12,26.469145,0.000000,0.000000,0.000000
13,26.469145,0.000000,0.000000,0.000000
14,26.469145,0.000000,0.000000,0.000000
15,26.469145,0.000000,0.000000,0.000000
16,26.469145,0.000000,0.000000,0.000000
17,26.469145,0.000000,0.000000,0.000000
18,26.469145,0.000000,0.000000,0.000000
19,26.200864,0.000000,0.000000,0.000000
