Iteration,BestFitness,Time,Load,Price
0,25.034877,0.000000,0.000000,0.000000
1,25.034877,0.000000,0.000000,0.000000
2,25.034877,0.000000,0.000000,0.000000
3,25.034877,0.000000,0.000000,0.000000
4,25.034877,0.000000,0.000000,0.000000
5,25.034877,0.000000,0.000000,0.000000
6,25.034877,0.000000,0.000000,0.000000
7,25.034877,0.000000,0.000000,0.000000
8,25.034877,0.000000,0.000000,0.000000
9,25.034877,0.000000,0.000000,0.000000
10,25.034877,0.000000,0.000000,0.000000
11,24.314098,0.000000,0.000000,0.000000
12,24.314098,0.000000,0.000000,0.000000
13,24.229474,0.000000,0.000000,0.000000
14,24.229474,0.000000,0.000000,0.000000
15,24.228781,0.000000,0.000000,0.000000
16,24.228781,0.000000,0.000000,0.000000
17,24.228781,0.000000,0.000000,0.000000
18,24.228781,0.000000,0.000000,0.000000
19,24.228781,0.000000,0.000000,0.000000
