Iteration,BestFitness,Time,Load,Price
0,45.939539,1.295562,0.260427,180.906605
1,45.939539,1.295562,0.260427,180.906605
2,45.939539,1.295562,0.260427,180.906605
3,45.939539,1.295562,0.260427,180.906605
4,45.939539,1.295562,0.260427,180.906605
5,45.939539,1.295562,0.260427,180.906605
6,45.939539,1.295562,0.260427,180.906605
7,45.939539,1.295562,0.260427,180.906605
8,45.939539,1.295562,0.260427,180.906605
9,45.939539,1.295562,0.260427,180.906605
10,45.939539,1.295562,0.260427,180.906605
11,45.939539,1.295562,0.260427,180.906605
12,45.939539,1.295562,0.260427,180.906605
13,45.939539,1.295562,0.260427,180.906605
14,45.939539,1.295562,0.260427,180.906605
15,45.939539,1.295562,0.260427,180.906605
16,45.939539,1.295562,0.260427,180.906605
17,45.939539,1.295562,0.260427,180.906605
18,45.939539,1.295562,0.260427,180.906605
19,45.939539,1.295562,0.260427,180.906605
20,45.939539,1.295562,0.260427,180.906605
21,45.939539,1.295562,0.260427,180.906605
22,45.939539,1.295562,0.260427,180.906605
23,45.939539,1.295562,0.260427,180.906605
24,45.939539,1.295562,0.260427,180.906605
25,45.939539,1.295562,0.260427,180.906605
26,45.939539,1.295562,0.260427,180.906605
27,45.939539,1.295562,0.260427,180.906605
28,45.939539,1.295562,0.260427,180.906605
29,45.939539,1.295562,0.260427,180.906605
30,45.939539,1.295562,0.260427,180.906605
31,45.939539,1.295562,0.260427,180.906605
32,45.939539,1.295562,0.260427,180.906605
33,45.939539,1.295562,0.260427,180.906605
34,45.939539,1.295562,0.260427,180.906605
35,45.939539,1.295562,0.260427,180.906605
36,45.939539,1.295562,0.260427,180.906605
37,45.939539,1.295562,0.260427,180.906605
38,45.939539,1.295562,0.260427,180.906605
39,45.939539,1.295562,0.260427,180.906605
40,45.939539,1.295562,0.260427,180.906605
41,45.939539,1.295562,0.260427,180.906605
42,45.939539,1.295562,0.260427,180.906605
43,45.939539,1.295562,0.260427,180.906605
44,45.939539,1.295562,0.260427,180.906605
45,45.939539,1.295562,0.260427,180.906605
46,45.939539,1.295562,0.260427,180.906605
47,45.939539,1.295562,0.260427,180.906605
48,45.939539,1.295562,0.260427,180.906605
49,45.939539,1.295562,0.260427,180.906605
50,45.939539,1.295562,0.260427,180.906605
51,45.939539,1.295562,0.260427,180.906605
52,45.939539,1.295562,0.260427,180.906605
53,45.939539,1.295562,0.260427,180.906605
54,45.939539,1.295562,0.260427,180.906605
55,45.939539,1.295562,0.260427,180.906605
56,45.939539,1.295562,0.260427,180.906605
57,45.939539,1.295562,0.260427,180.906605
58,45.939539,1.295562,0.260427,180.906605
59,45.939539,1.295562,0.260427,180.906605
60,41.770712,5.572384,1.081912,154.856166
61,40.116023,6.473366,1.115721,146.401638
62,39.095046,7.050847,1.091802,141.186687
63,38.751775,8.530993,1.301419,136.643696
64,38.539802,8.989831,1.343682,134.835865
65,38.142372,9.687167,1.382852,131.812302
66,38.142372,9.687167,1.382852,131.812302
67,38.142372,9.687167,1.382852,131.812302
68,38.142372,9.687167,1.382852,131.812302
69,38.142372,9.687167,1.382852,131.812302
70,38.142372,9.687167,1.382852,131.812302
71,38.142372,9.687167,1.382852,131.812302
72,38.142372,9.687167,1.382852,131.812302
73,38.142372,9.687167,1.382852,131.812302
74,38.142372,9.687167,1.382852,131.812302
75,38.142372,9.687167,1.382852,131.812302
76,38.142372,9.687167,1.382852,131.812302
77,38.142372,9.687167,1.382852,131.812302
78,38.142372,9.687167,1.382852,131.812302
79,38.090348,9.512833,1.343427,131.992299
80,37.630826,9.428571,1.336974,130.329187
81,37.630826,9.428571,1.336974,130.329187
82,37.630826,9.428571,1.336974,130.329187
83,37.630826,9.428571,1.336974,130.329187
84,37.630826,9.428571,1.336974,130.329187
85,37.630826,9.428571,1.336974,130.329187
86,37.630826,9.428571,1.336974,130.329187
87,37.630826,9.428571,1.336974,130.329187
88,37.630826,9.428571,1.336974,130.329187
89,37.630826,9.428571,1.336974,130.329187
90,37.407343,9.548426,1.343930,129.188591
91,37.407343,9.548426,1.343930,129.188591
92,37.407343,9.548426,1.343930,129.188591
93,37.407343,9.548426,1.343930,129.188591
94,37.407343,9.548426,1.343930,129.188591
95,36.956433,9.719613,1.371747,127.014760
96,36.956433,9.719613,1.371747,127.014760
97,36.956433,9.719613,1.371747,127.014760
98,36.956433,9.719613,1.371747,127.014760
99,36.839752,9.801695,1.379947,126.375671
100,36.839752,9.801695,1.379947,126.375671
