Iteration,BestFitness,Time,Load,Price
0,164.368631,3.538244,0.605491,649.792546
1,164.368631,3.538244,0.605491,649.792546
2,164.368631,3.538244,0.605491,649.792546
3,164.368631,3.538244,0.605491,649.792546
4,164.368631,3.538244,0.605491,649.792546
5,164.368631,3.538244,0.605491,649.792546
6,164.368631,3.538244,0.605491,649.792546
7,164.368631,3.538244,0.605491,649.792546
8,164.368631,3.538244,0.605491,649.792546
9,164.368631,3.538244,0.605491,649.792546
10,164.368631,3.538244,0.605491,649.792546
11,164.368631,3.538244,0.605491,649.792546
12,164.368631,3.538244,0.605491,649.792546
13,164.368631,3.538244,0.605491,649.792546
14,164.368631,3.538244,0.605491,649.792546
15,164.368631,3.538244,0.605491,649.792546
16,164.368631,3.538244,0.605491,649.792546
17,164.368631,3.538244,0.605491,649.792546
18,164.368631,3.538244,0.605491,649.792546
19,164.368631,3.538244,0.605491,649.792546
20,164.368631,3.538244,0.605491,649.792546
21,164.368631,3.538244,0.605491,649.792546
22,164.368631,3.538244,0.605491,649.792546
23,164.368631,3.538244,0.605491,649.792546
24,164.368631,3.538244,0.605491,649.792546
25,164.368631,3.538244,0.605491,649.792546
26,164.368631,3.538244,0.605491,649.792546
27,164.368631,3.538244,0.605491,649.792546
28,164.368631,3.538244,0.605491,649.792546
29,164.368631,3.538244,0.605491,649.792546
30,164.368631,3.538244,0.605491,649.792546
31,164.368631,3.538244,0.605491,649.792546
32,164.368631,3.538244,0.605491,649.792546
33,164.368631,3.538244,0.605491,649.792546
34,164.368631,3.538244,0.605491,649.792546
35,164.368631,3.538244,0.605491,649.792546
36,164.368631,3.538244,0.605491,649.792546
37,164.368631,3.538244,0.605491,649.792546
38,164.368631,3.538244,0.605491,649.792546
39,164.368631,3.538244,0.605491,649.792546
40,164.368631,3.538244,0.605491,649.792546
41,164.368631,3.538244,0.605491,649.792546
42,164.368631,3.538244,0.605491,649.792546
43,164.368631,3.538244,0.605491,649.792546
44,164.368631,3.538244,0.605491,649.792546
45,164.368631,3.538244,0.605491,649.792546
46,164.368631,3.538244,0.605491,649.792546
47,164.368631,3.538244,0.605491,649.792546
48,162.341225,3.392210,0.650582,641.929896
49,162.341225,3.392210,0.650582,641.929896
50,162.341225,3.392210,0.650582,641.929896
51,162.341225,3.392210,0.650582,641.929896
52,162.341225,3.392210,0.650582,641.929896
53,162.341225,3.392210,0.650582,641.929896
54,162.341225,3.392210,0.650582,641.929896
55,162.341225,3.392210,0.650582,641.929896
56,162.341225,3.392210,0.650582,641.929896
57,162.341225,3.392210,0.650582,641.929896
58,162.341225,3.392210,0.650582,641.929896
59,162.341225,3.392210,0.650582,641.929896
60,162.341225,3.392210,0.650582,641.929896
61,162.067316,3.215239,0.596243,641.242543
62,162.067316,3.215239,0.596243,641.242543
63,162.067316,3.215239,0.596243,641.242543
64,162.067316,3.215239,0.596243,641.242543
65,162.067316,3.215239,0.596243,641.242543
66,162.067316,3.215239,0.596243,641.242543
67,162.067316,3.215239,0.596243,641.242543
68,162.067316,3.215239,0.596243,641.242543
69,162.067316,3.215239,0.596243,641.242543
70,161.607936,3.026278,0.583689,639.795500
71,161.533024,3.204672,0.603302,639.119449
72,161.533024,3.204672,0.603302,639.119449
73,161.533024,3.204672,0.603302,639.119449
74,161.533024,3.204672,0.603302,639.119449
75,161.533024,3.204672,0.603302,639.119449
76,161.533024,3.204672,0.603302,639.119449
77,161.533024,3.204672,0.603302,639.119449
78,161.533024,3.204672,0.603302,639.119449
79,161.533024,3.204672,0.603302,639.119449
80,160.529115,4.082811,0.667454,633.283387
81,160.529115,4.082811,0.667454,633.283387
82,160.529115,4.082811,0.667454,633.283387
83,160.529115,4.082811,0.667454,633.283387
84,160.529115,4.082811,0.667454,633.283387
85,160.529115,4.082811,0.667454,633.283387
86,160.340935,2.994744,0.568359,634.805894
87,160.340935,2.994744,0.568359,634.805894
88,158.623819,3.387500,0.611254,627.109023
89,158.623819,3.387500,0.611254,627.109023
90,158.623819,3.387500,0.611254,627.109023
91,158.623819,3.387500,0.611254,627.109023
92,157.822562,2.939566,0.551014,624.860102
93,157.822562,2.939566,0.551014,624.860102
94,157.822562,2.939566,0.551014,624.860102
95,157.822562,2.939566,0.551014,624.860102
96,157.822562,2.939566,0.551014,624.860102
97,157.822562,2.939566,0.551014,624.860102
98,157.822562,2.939566,0.551014,624.860102
99,157.822562,2.939566,0.551014,624.860102
