Iteration,BestFitness,Time,Load,Price
0,6850.347762,0.000000,0.000000,0.000000
1,6850.347762,206.958433,36.931374,26950.542808
2,6850.347762,206.958433,36.931374,26950.542808
3,6850.347762,206.958433,36.931374,26950.542808
4,6850.347762,206.958433,36.931374,26950.542808
5,6850.347762,206.958433,36.931374,26950.542808
6,6850.347762,206.958433,36.931374,26950.542808
7,6850.347762,206.958433,36.931374,26950.542808
8,6850.347762,206.958433,36.931374,26950.542808
9,6850.347762,206.958433,36.931374,26950.542808
10,6850.347762,206.958433,36.931374,26950.542808
11,6850.347762,206.958433,36.931374,26950.542808
12,6850.347762,206.958433,36.931374,26950.542808
13,6834.459110,206.958433,36.958542,26886.961033
14,6834.459110,206.958433,36.958542,26886.961033
15,6834.459110,206.958433,36.958542,26886.961033
16,6834.459110,206.958433,36.958542,26886.961033
17,6834.459110,206.958433,36.958542,26886.961033
18,6834.459110,206.958433,36.958542,26886.961033
19,6833.584516,206.958433,37.624132,26882.797066
20,6794.108926,206.958433,36.387827,26726.131012
21,6705.439716,202.370282,34.824491,26382.193807
22,6705.439716,202.370282,34.824491,26382.193807
23,6705.439716,202.370282,34.824491,26382.193807
24,6705.439716,202.370282,34.824491,26382.193807
25,6687.433798,202.370282,34.741865,26310.252762
26,6687.433798,202.370282,34.741865,26310.252762
27,6687.433798,202.370282,34.741865,26310.252762
28,6687.433798,202.370282,34.741865,26310.252762
29,6687.433798,202.370282,34.741865,26310.252762
30,6687.433798,202.370282,34.741865,26310.252762
31,6684.348630,187.588629,33.425357,26328.791906
32,6684.348630,187.588629,33.425357,26328.791906
33,6681.965680,187.588629,33.216708,26319.468756
34,6659.058027,187.588629,32.456212,26228.598639
35,6659.058027,187.588629,32.456212,26228.598639
36,6659.058027,187.588629,32.456212,26228.598639
37,6659.058027,187.588629,32.456212,26228.598639
38,6655.853883,187.588629,32.478554,26215.759721
39,6655.853883,187.588629,32.478554,26215.759721
40,6655.853883,187.588629,32.478554,26215.759721
41,6655.853883,187.588629,32.478554,26215.759721
42,6655.853883,187.588629,32.478554,26215.759721
43,6655.853883,187.588629,32.478554,26215.759721
44,6655.853883,187.588629,32.478554,26215.759721
45,6655.853883,187.588629,32.478554,26215.759721
46,6655.853883,187.588629,32.478554,26215.759721
47,6655.853883,187.588629,32.478554,26215.759721
48,6655.853883,187.588629,32.478554,26215.759721
49,6655.853883,187.588629,32.478554,26215.759721
50,6655.853883,187.588629,32.478554,26215.759721
51,6655.853883,187.588629,32.478554,26215.759721
52,6655.853883,187.588629,32.478554,26215.759721
53,6655.853883,187.588629,32.478554,26215.759721
54,6655.853883,187.588629,32.478554,26215.759721
55,6649.353728,187.588629,32.411300,26189.826353
56,6649.353728,187.588629,32.411300,26189.826353
57,6649.353728,187.588629,32.411300,26189.826353
58,6649.353728,187.588629,32.411300,26189.826353
59,6649.353728,187.588629,32.411300,26189.826353
60,6649.353728,187.588629,32.411300,26189.826353
61,6649.353728,187.588629,32.411300,26189.826353
62,6649.353728,187.588629,32.411300,26189.826353
63,6649.353728,187.588629,32.411300,26189.826353
64,6649.353728,187.588629,32.411300,26189.826353
65,6649.353728,187.588629,32.411300,26189.826353
66,6649.353728,187.588629,32.411300,26189.826353
67,6649.353728,187.588629,32.411300,26189.826353
68,6649.353728,187.588629,32.411300,26189.826353
69,6649.353728,187.588629,32.411300,26189.826353
70,6649.353728,187.588629,32.411300,26189.826353
71,6649.353728,187.588629,32.411300,26189.826353
72,6649.353728,187.588629,32.411300,26189.826353
73,6649.353728,187.588629,32.411300,26189.826353
74,6649.353728,187.588629,32.411300,26189.826353
75,6649.353728,187.588629,32.411300,26189.826353
76,6649.353728,187.588629,32.411300,26189.826353
77,6649.353728,187.588629,32.411300,26189.826353
78,6649.353728,187.588629,32.411300,26189.826353
79,6649.353728,187.588629,32.411300,26189.826353
80,6649.353728,187.588629,32.411300,26189.826353
81,6640.422590,187.588629,32.468127,26154.044976
82,6640.422590,187.588629,32.468127,26154.044976
83,6640.422590,187.588629,32.468127,26154.044976
84,6626.761163,187.588629,32.850953,26099.016440
85,6620.669753,187.588629,32.645990,26074.855763
86,6610.631726,187.588629,32.749007,26034.600639
87,6610.631726,187.588629,32.749007,26034.600639
88,6610.631726,187.588629,32.749007,26034.600639
89,6610.631726,187.588629,32.749007,26034.600639
90,6610.631726,187.588629,32.749007,26034.600639
91,6610.631726,187.588629,32.749007,26034.600639
92,6610.631726,187.588629,32.749007,26034.600639
93,6610.631726,187.588629,32.749007,26034.600639
94,6610.631726,187.588629,32.749007,26034.600639
95,6610.631726,187.588629,32.749007,26034.600639
96,6610.631726,187.588629,32.749007,26034.600639
97,6610.631726,187.588629,32.749007,26034.600639
98,6605.788573,187.588629,32.754520,26015.222515
99,6605.788573,187.588629,32.754520,26015.222515
100,6605.788573,187.588629,32.754520,26015.222515
