mode,experiment,algorithm,variant,weightProfile,vmProfile,perturbation,taskCount,vmCount,seed,populationSize,maxIterations,initialEvaluations,iterationEvaluations,localSearchEvaluations,totalEvaluations,normMakespan,normEnergy,normCost,normImbalance,makespan,energy,cost,imbalance,objective,cloudsimFinishedCloudlets,cloudsimMakespan,runtimeMs
formalfull,E3_evolution,LSCBO,V5_LSCBO_final,W0_equal,default_4_to_1,LEVY,200,50,57,20,20,20,400,20,440,28.17566138,97.04726391,210.83611987,1.02046767,36.13278932,114.26719568,211.99276729,1.28709208,1.18165317,200,36.86943443,75
formalfull,E3_evolution,CBO,V1_CBO,W0_equal,default_4_to_1,NONE,200,50,57,20,20,20,400,0,420,28.17566138,97.04726391,210.83611987,1.02046767,65.20743640,179.36982762,220.14757822,2.08096965,1.81149663,200,66.06409462,63
formalfull,E3_evolution,LSCBO,V4_CBO_plus_Levy_plus_LS,W0_equal,default_4_to_1,LEVY,200,50,57,20,20,20,400,20,440,28.17566138,97.04726391,210.83611987,1.02046767,36.95499022,116.37808188,212.70910907,1.30307960,1.19915238,200,37.67416092,70
formalfull,E3_evolution,LSCBO,V2_CBO_plus_Levy,W0_equal,default_4_to_1,LEVY,200,50,57,20,20,20,400,0,420,28.17566138,97.04726391,210.83611987,1.02046767,52.86792453,151.34488243,215.97584639,1.78207917,1.55164469,200,53.71634648,94
formalfull,E3_evolution,LSCBO,V3_CBO_plus_LS,W0_equal,default_4_to_1,NONE,200,50,57,20,20,20,400,20,440,28.17566138,97.04726391,210.83611987,1.02046767,35.46786632,112.53526807,211.36875881,1.27474067,1.16752598,200,36.10321767,68
formalfull,E3_evolution,LSCBO,V5_LSCBO_final,W0_equal,default_4_to_1,LEVY,500,50,57,20,20,20,400,20,440,80.08770846,277.46058484,606.44644599,1.00562092,126.64585275,382.96900823,621.76856700,1.47659400,1.36380250,500,129.11220648,203
formalfull,E3_evolution,CBO,V1_CBO,W0_equal,default_4_to_1,NONE,500,50,57,20,20,20,400,0,420,80.08770846,277.46058484,606.44644599,1.00562092,172.27406199,484.66991208,633.72440928,1.90250354,1.70868082,500,174.71102773,184
formalfull,E3_evolution,LSCBO,V4_CBO_plus_Levy_plus_LS,W0_equal,default_4_to_1,LEVY,500,50,57,20,20,20,400,20,440,80.08770846,277.46058484,606.44644599,1.00562092,119.92236385,367.91805584,619.88993609,1.41056169,1.31206301,500,122.18672222,205
formalfull,E3_evolution,LSCBO,V2_CBO_plus_Levy,W0_equal,default_4_to_1,LEVY,500,50,57,20,20,20,400,0,420,80.08770846,277.46058484,606.44644599,1.00562092,179.83606557,502.76125676,637.93131626,1.94978048,1.76207445,500,182.05292509,230
formalfull,E3_evolution,LSCBO,V3_CBO_plus_LS,W0_equal,default_4_to_1,NONE,500,50,57,20,20,20,400,20,440,80.08770846,277.46058484,606.44644599,1.00562092,115.54350927,357.79651276,618.09186320,1.37065174,1.27861133,500,117.84572399,200
