Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
LF-CBO,1500,4,46,151.922000,0.041447,0.473049,0.562104,1.548303
CBO,1500,4,46,1129.808667,0.037488,0.403950,-2.003453,16.060020
PSO,1500,4,46,523.339333,0.040620,0.454581,-0.192623,6.396919
AOA,1500,4,46,1559.845333,0.039043,0.387817,-2.391054,22.737969
GWO,1500,4,46,437.047333,0.041024,0.450321,0.097194,5.356991
LF-CBO,1500,5,47,181.236000,0.042679,0.579391,0.513037,1.523234
CBO,1500,5,47,372.362000,0.040987,0.506398,0.208064,2.938177
PSO,1500,5,47,241.418000,0.041643,0.549057,0.311881,2.593535
AOA,1500,5,47,2058.176000,0.041387,0.387131,-3.037261,26.925922
GWO,1500,5,47,456.274000,0.043585,0.520624,0.146091,4.768799
LF-CBO,1500,6,48,211.274000,0.046400,0.635766,0.427974,1.621822
CBO,1500,6,48,294.340000,0.045055,0.601241,0.213823,2.650064
PSO,1500,6,48,262.254000,0.045086,0.609300,0.350135,2.373519
AOA,1500,6,48,254.770000,0.045946,0.627252,0.442391,2.129109
GWO,1500,6,48,206.838000,0.045746,0.599541,0.522019,1.631149
LF-CBO,1500,7,49,228.974000,0.042435,0.529099,0.426602,2.174484
CBO,1500,7,49,275.774000,0.041112,0.488594,0.267312,3.342532
PSO,1500,7,49,246.454000,0.040990,0.495523,0.322950,2.929096
AOA,1500,7,49,182.724000,0.042599,0.518847,0.503362,1.707769
GWO,1500,7,49,181.294000,0.042515,0.509952,0.537880,1.708361
LF-CBO,1500,8,50,191.252667,0.042946,0.515338,0.494374,1.848904
CBO,1500,8,50,1486.752667,0.046732,0.347757,-3.042240,23.141688
PSO,1500,8,50,635.862000,0.045000,0.452210,-0.333476,7.816880
AOA,1500,8,50,1449.342000,0.045522,0.361600,-2.399182,22.132132
GWO,1500,8,50,450.322000,0.044217,0.473760,0.155966,5.190244
LF-CBO,1500,9,51,235.722000,0.043037,0.565914,0.391825,2.326223
CBO,1500,9,51,523.128000,0.040916,0.483203,0.123552,3.667166
PSO,1500,9,51,297.618000,0.042395,0.524173,0.318986,3.416102
AOA,1500,9,51,243.582000,0.042664,0.552446,0.459482,2.213130
GWO,1500,9,51,268.158000,0.042803,0.546642,0.461929,2.602680
LF-CBO,1500,10,52,201.608000,0.042770,0.614587,0.491436,1.661156
CBO,1500,10,52,968.622000,0.037417,0.534304,-0.757769,10.571273
PSO,1500,10,52,1133.964000,0.036977,0.528724,-1.172464,12.526232
AOA,1500,10,52,2393.607333,0.035758,0.421989,-3.145260,26.801854
GWO,1500,10,52,461.322000,0.041459,0.566921,0.259932,4.427775
LF-CBO,1500,11,53,193.346000,0.043765,0.612331,0.487881,1.575801
CBO,1500,11,53,1950.226000,0.032747,0.482239,-2.863758,23.498614
PSO,1500,11,53,1126.216000,0.037517,0.527528,-1.114728,12.417692
AOA,1500,11,53,2089.052667,0.035969,0.424144,-2.997178,27.239085
GWO,1500,11,53,512.116667,0.042343,0.526571,0.176267,5.349273
LF-CBO,1500,12,54,216.994000,0.039596,0.591414,0.454149,1.974110
CBO,1500,12,54,503.942000,0.037795,0.513489,-0.002612,3.806219
PSO,1500,12,54,246.194000,0.040077,0.550115,0.407761,2.501948
AOA,1500,12,54,229.470000,0.040203,0.578002,0.490004,2.052231
GWO,1500,12,54,208.016000,0.040308,0.568641,0.533545,1.788833
LF-CBO,1500,13,55,183.186000,0.040777,0.565279,0.499514,1.726088
CBO,1500,13,55,612.018000,0.039230,0.509316,-0.733481,7.225113
PSO,1500,13,55,544.962000,0.039063,0.525909,0.006993,5.813908
AOA,1500,13,55,1714.208667,0.035841,0.437662,-2.515322,21.640594
GWO,1500,13,55,494.068667,0.040142,0.494323,0.120208,5.541946
LF-CBO,1500,14,56,224.115333,0.038496,0.600636,0.446894,1.884031
CBO,1500,14,56,1508.590000,0.035549,0.402476,-2.891272,19.760586
PSO,1500,14,56,1608.918000,0.035352,0.398017,-3.107842,21.415738
AOA,1500,14,56,1643.406000,0.036767,0.419256,-2.346301,21.681146
GWO,1500,14,56,409.140667,0.037752,0.534840,0.218101,4.242237
LF-CBO,1500,15,57,189.670000,0.044646,0.489067,0.411927,1.951161
CBO,1500,15,57,1296.359333,0.036417,0.392881,-2.523600,18.579624
PSO,1500,15,57,228.822000,0.044990,0.464623,0.315437,2.819168
AOA,1500,15,57,1140.740667,0.039185,0.408481,-1.761927,15.989150
GWO,1500,15,57,429.987333,0.042949,0.448434,0.201730,5.251239
LF-CBO,1500,16,58,191.614000,0.041293,0.631307,0.533178,1.569674
CBO,1500,16,58,402.524000,0.040209,0.508264,0.055283,3.178451
PSO,1500,16,58,351.794000,0.041117,0.562218,0.217509,3.749651
AOA,1500,16,58,2373.563333,0.035401,0.421695,-3.104628,25.908313
GWO,1500,16,58,486.070000,0.038993,0.571767,0.207648,4.764494
LF-CBO,1500,17,59,198.822000,0.043544,0.547787,0.438901,1.910401
CBO,1500,17,59,1280.803333,0.036943,0.416136,-2.299684,17.696465
PSO,1500,17,59,403.666000,0.044250,0.510640,0.015681,4.790821
AOA,1500,17,59,1987.326667,0.037440,0.401917,-2.951941,26.777775
GWO,1500,17,59,365.990000,0.042312,0.505863,0.200036,3.933389
LF-CBO,1500,18,60,189.880000,0.042344,0.548263,0.488858,1.745209
CBO,1500,18,60,1234.905333,0.046090,0.386389,-2.141810,18.320127
PSO,1500,18,60,338.964000,0.043183,0.527342,0.332497,3.762279
AOA,1500,18,60,1743.206000,0.043065,0.379450,-2.733022,24.861610
GWO,1500,18,60,460.803333,0.043641,0.491930,0.101344,5.197836
LF-CBO,1500,19,61,217.955333,0.042071,0.585831,0.423605,1.943527
CBO,1500,19,61,1130.198000,0.044990,0.399656,-1.738011,16.164022
PSO,1500,19,61,1608.740667,0.046310,0.336159,-2.887266,19.253340
AOA,1500,19,61,1757.162000,0.040947,0.398072,-2.664638,25.378664
GWO,1500,19,61,489.630667,0.042272,0.543366,0.176432,4.878755
LF-CBO,1500,20,62,171.191333,0.044501,0.445487,0.493569,1.729352
CBO,1500,20,62,697.270000,0.042115,0.403456,-1.003099,9.911895
PSO,1500,20,62,146.806000,0.045327,0.439592,0.602728,1.568936
AOA,1500,20,62,1434.762000,0.042030,0.374672,-2.256570,21.624917
GWO,1500,20,62,399.478000,0.044518,0.421726,0.231859,5.177131
LF-CBO,1500,21,63,184.554000,0.039504,0.576771,0.547704,1.713787
CBO,1500,21,63,1143.384000,0.046421,0.397938,-1.909448,16.448937
PSO,1500,21,63,243.970000,0.039404,0.561840,0.380118,2.564669
AOA,1500,21,63,1871.031333,0.040748,0.396651,-2.626387,24.445703
GWO,1500,21,63,469.064667,0.041452,0.515956,0.162093,5.062886
LF-CBO,1500,22,64,248.670000,0.043505,0.538536,0.358550,2.533741
CBO,1500,22,64,264.582000,0.044502,0.507634,0.278924,3.078621
PSO,1500,22,64,236.102000,0.044576,0.509603,0.399056,2.590571
AOA,1500,22,64,227.306000,0.043929,0.515541,0.454707,2.321140
GWO,1500,22,64,227.306000,0.043929,0.515541,0.454707,2.321140
LF-CBO,1500,23,65,208.906000,0.042348,0.613986,0.443735,1.796183
CBO,1500,23,65,230.394000,0.042495,0.604704,0.390014,2.244720
PSO,1500,23,65,290.998000,0.043498,0.600033,0.211265,2.876328
AOA,1500,23,65,231.094000,0.043225,0.608924,0.444180,1.927578
GWO,1500,23,65,240.926000,0.043350,0.599682,0.441570,2.145846
LF-CBO,1500,24,66,184.675333,0.043940,0.567761,0.490409,1.519699
CBO,1500,24,66,1302.414000,0.046836,0.376903,-2.466638,19.862566
PSO,1500,24,66,1355.600667,0.047366,0.375782,-2.540365,20.767080
AOA,1500,24,66,2020.036667,0.040644,0.391445,-2.944131,26.177127
GWO,1500,24,66,429.895333,0.046038,0.525963,0.166649,4.570093
LF-CBO,1500,25,67,204.802000,0.039496,0.518262,0.455297,2.033844
CBO,1500,25,67,269.242000,0.040787,0.484807,0.206838,2.820811
PSO,1500,25,67,202.102000,0.040129,0.495483,0.549051,2.129427
AOA,1500,25,67,213.358000,0.040969,0.502755,0.513366,2.121252
GWO,1500,25,67,203.142000,0.040730,0.497129,0.550727,1.999400
LF-CBO,1500,26,68,188.420000,0.042058,0.551179,0.470521,1.679279
CBO,1500,26,68,1268.924000,0.035624,0.485581,-1.713828,15.410260
PSO,1500,26,68,673.020000,0.039283,0.513284,-0.204620,7.467661
AOA,1500,26,68,694.678000,0.039019,0.515566,-0.241956,7.703641
GWO,1500,26,68,189.530000,0.043025,0.542402,0.497252,1.752149
LF-CBO,1500,27,69,204.798000,0.040399,0.516110,0.452281,2.061427
CBO,1500,27,69,541.966000,0.039217,0.475383,-0.187868,6.584520
PSO,1500,27,69,207.592000,0.040345,0.502890,0.357783,2.204085
AOA,1500,27,69,800.638000,0.037878,0.457815,-0.917491,9.923341
GWO,1500,27,69,181.450000,0.040573,0.503089,0.543098,1.855391
LF-CBO,1500,28,70,172.378000,0.036643,0.485789,0.492029,1.884975
CBO,1500,28,70,304.328000,0.035233,0.433372,0.127709,2.571218
PSO,1500,28,70,199.428000,0.036431,0.449212,0.227266,2.606014
AOA,1500,28,70,230.706000,0.038994,0.523613,0.495638,2.316641
GWO,1500,28,70,253.318000,0.039338,0.511078,0.532399,2.558302
LF-CBO,1500,29,71,226.918000,0.043480,0.613425,0.419561,1.900176
CBO,1500,29,71,1564.724000,0.034082,0.497493,-2.103055,18.594120
PSO,1500,29,71,948.502000,0.038994,0.533071,-0.710693,10.280835
AOA,1500,29,71,1963.363333,0.034178,0.436885,-2.589334,22.227907
GWO,1500,29,71,384.284000,0.042550,0.566967,0.277334,3.729530
LF-CBO,1500,30,72,185.894000,0.042328,0.597564,0.545294,1.519435
CBO,1500,30,72,655.422000,0.040075,0.513451,-0.016392,4.632986
PSO,1500,30,72,349.346000,0.041978,0.567438,0.319863,3.658216
AOA,1500,30,72,1747.152667,0.038112,0.432698,-2.368950,21.883267
GWO,1500,30,72,510.324667,0.041687,0.552955,0.115591,5.118460
LF-CBO,2000,1,43,240.874000,0.063591,0.809827,0.456282,1.495413
CBO,2000,1,43,1509.846000,0.052669,0.598491,-1.667992,14.363506
PSO,2000,1,43,2131.656667,0.047186,0.517447,-3.368589,22.764215
AOA,2000,1,43,2872.530000,0.051215,0.514417,-3.378492,29.553368
GWO,2000,1,43,635.307333,0.061368,0.743317,0.151270,4.703273
LF-CBO,2000,2,44,240.682000,0.062934,0.700742,0.458350,1.686090
CBO,2000,2,44,627.360000,0.062794,0.616356,-0.005546,4.322789
PSO,2000,2,44,390.286000,0.061416,0.654092,0.141451,3.540843
AOA,2000,2,44,1682.256667,0.063468,0.488921,-2.063112,19.032258
GWO,2000,2,44,617.367333,0.063030,0.591835,0.091675,5.687490
LF-CBO,2000,3,45,232.547333,0.060988,0.611871,0.416618,1.854546
CBO,2000,3,45,1747.744667,0.063137,0.462134,-2.796432,21.245202
PSO,2000,3,45,1579.628000,0.062953,0.484012,-2.232388,18.674270
AOA,2000,3,45,1806.421333,0.061278,0.474835,-2.262828,21.462143
GWO,2000,3,45,564.971333,0.062135,0.562437,0.038501,5.500636
LF-CBO,2000,4,46,242.468667,0.054512,0.647725,0.451141,1.879146
CBO,2000,4,46,1607.133333,0.049153,0.536526,-2.249714,17.151342
PSO,2000,4,46,1348.392667,0.050472,0.553120,-1.650707,13.892214
AOA,2000,4,46,2210.296000,0.049534,0.520625,-2.665658,23.987759
GWO,2000,4,46,620.683333,0.054509,0.599356,0.111535,5.587918
LF-CBO,2000,5,47,249.346000,0.056873,0.782575,0.493098,1.598338
CBO,2000,5,47,1660.770000,0.061881,0.522452,-2.119926,18.202595
PSO,2000,5,47,2008.297333,0.062388,0.463546,-3.160844,23.418378
AOA,2000,5,47,2977.808667,0.053622,0.511252,-3.494781,30.838925
GWO,2000,5,47,611.470000,0.057418,0.697971,0.257171,4.684732
LF-CBO,2000,6,48,345.430000,0.061768,0.902743,0.340220,2.015497
CBO,2000,6,48,364.674000,0.060521,0.802890,0.258226,2.601938
PSO,2000,6,48,423.682000,0.060681,0.807710,0.224818,3.069052
AOA,2000,6,48,329.104000,0.060514,0.834151,0.447855,2.085251
GWO,2000,6,48,265.450000,0.061115,0.799565,0.528631,1.586444
LF-CBO,2000,7,49,300.684000,0.055572,0.711764,0.422295,2.284668
CBO,2000,7,49,355.442000,0.054403,0.646539,0.373358,3.184879
PSO,2000,7,49,305.326000,0.054964,0.662444,0.463579,2.643206
AOA,2000,7,49,346.238000,0.056150,0.696579,0.441370,2.666802
GWO,2000,7,49,400.310000,0.055542,0.681377,0.467604,3.169048
LF-CBO,2000,8,50,248.342000,0.056651,0.700913,0.520525,1.803096
CBO,2000,8,50,1700.551333,0.062038,0.488240,-2.421012,20.023602
PSO,2000,8,50,2086.280667,0.062085,0.464325,-3.239869,24.840133
AOA,2000,8,50,2269.786667,0.058767,0.493724,-2.818777,25.910836
GWO,2000,8,50,620.094000,0.059643,0.636545,0.044419,5.495173
LF-CBO,2000,9,51,271.442000,0.055447,0.760521,0.446375,1.857285
CBO,2000,9,51,818.644000,0.054684,0.650753,-0.056631,4.892531
PSO,2000,9,51,357.438000,0.056699,0.703842,0.284086,2.959984
AOA,2000,9,51,272.100000,0.056473,0.737616,0.477712,1.875874
GWO,2000,9,51,272.100000,0.056473,0.737616,0.477712,1.875874
LF-CBO,2000,10,52,262.892000,0.058247,0.814761,0.491103,1.561640
CBO,2000,10,52,2386.176000,0.044630,0.668865,-2.487494,21.118952
PSO,2000,10,52,382.560000,0.056050,0.786496,0.427154,2.608164
AOA,2000,10,52,2922.350667,0.047931,0.577008,-2.867233,25.649689
GWO,2000,10,52,703.420000,0.054520,0.757117,0.074772,5.087255
LF-CBO,2000,11,53,277.484000,0.058252,0.842284,0.436528,1.639688
CBO,2000,11,53,2537.476000,0.044370,0.657261,-2.708343,22.881812
PSO,2000,11,53,336.156000,0.055458,0.787908,0.399964,2.417205
AOA,2000,11,53,3124.719333,0.047601,0.545721,-3.448626,30.279700
GWO,2000,11,53,713.190000,0.054790,0.705494,0.032522,5.619920
LF-CBO,2000,12,54,313.254000,0.053621,0.786795,0.441900,2.105356
CBO,2000,12,54,670.162000,0.050759,0.675968,0.066581,3.700084
PSO,2000,12,54,463.670000,0.052463,0.736006,0.219349,3.771340
AOA,2000,12,54,282.894000,0.053702,0.782438,0.490429,1.836209
GWO,2000,12,54,242.416000,0.054430,0.767302,0.525855,1.477657
LF-CBO,2000,13,55,270.438000,0.053819,0.765828,0.469411,1.751771
CBO,2000,13,55,1526.700000,0.049186,0.662335,-1.267047,13.551201
PSO,2000,13,55,483.316000,0.052750,0.722849,0.367294,3.642222
AOA,2000,13,55,3249.218000,0.048002,0.541331,-3.635682,31.759521
GWO,2000,13,55,587.138000,0.053243,0.677270,0.201220,4.758987
LF-CBO,2000,14,56,262.542000,0.051169,0.815460,0.549504,1.615771
CBO,2000,14,56,1931.406000,0.047539,0.552655,-2.769004,20.119400
PSO,2000,14,56,2117.775333,0.047052,0.525818,-3.148575,20.411265
AOA,2000,14,56,2707.568000,0.047972,0.549263,-2.962151,26.681904
GWO,2000,14,56,591.463333,0.051665,0.735277,0.191870,4.399503
LF-CBO,2000,15,57,236.522000,0.059511,0.653325,0.468883,1.833517
CBO,2000,15,57,1872.354000,0.048129,0.522409,-2.907498,20.579848
PSO,2000,15,57,372.222000,0.061884,0.631423,0.225907,3.471408
AOA,2000,15,57,2313.480667,0.050165,0.521816,-2.645878,24.525922
GWO,2000,15,57,575.835333,0.057869,0.603565,0.143701,5.221999
LF-CBO,2000,16,58,268.336000,0.055684,0.857636,0.485330,1.576156
CBO,2000,16,58,637.752000,0.053706,0.683461,0.107621,3.059605
PSO,2000,16,58,382.142000,0.053873,0.748613,0.164097,3.085837
AOA,2000,16,58,3165.851333,0.046517,0.563203,-3.332383,28.422729
GWO,2000,16,58,570.464667,0.053262,0.760004,0.195314,4.023261
LF-CBO,2000,17,59,257.672000,0.058646,0.738402,0.459384,1.691833
CBO,2000,17,59,2078.878000,0.047117,0.520117,-3.211814,21.131753
PSO,2000,17,59,347.078000,0.058764,0.701521,0.277041,2.904257
AOA,2000,17,59,2866.391333,0.049724,0.547451,-3.133265,28.262767
GWO,2000,17,59,628.813333,0.057070,0.658952,0.192762,5.190060
LF-CBO,2000,18,60,257.102000,0.057084,0.755748,0.441173,1.737849
CBO,2000,18,60,1629.580000,0.062507,0.508827,-2.207967,18.336958
PSO,2000,18,60,1792.995333,0.062305,0.479789,-2.732810,21.438272
AOA,2000,18,60,2527.572667,0.056250,0.516827,-3.018740,28.117303
GWO,2000,18,60,649.763333,0.057694,0.661202,0.084596,5.462885
LF-CBO,2000,19,61,256.774000,0.055251,0.804781,0.521155,1.577930
CBO,2000,19,61,1565.860667,0.060540,0.541475,-1.804829,16.556868
PSO,2000,19,61,1970.098000,0.062482,0.464499,-3.173474,23.449527
AOA,2000,19,61,2773.714000,0.053228,0.519950,-3.098288,27.595329
GWO,2000,19,61,650.351333,0.056788,0.730328,0.139941,4.924415
LF-CBO,2000,20,62,197.696000,0.059098,0.600215,0.507390,1.612976
CBO,2000,20,62,1146.016667,0.055532,0.536914,-1.248341,12.243416
PSO,2000,20,62,388.152667,0.058781,0.590701,0.294708,3.365342
AOA,2000,20,62,1855.356667,0.055030,0.498588,-2.257059,21.448719
GWO,2000,20,62,629.262000,0.060172,0.550192,0.065976,6.332619
LF-CBO,2000,21,63,255.842000,0.054093,0.765149,0.495853,1.649202
CBO,2000,21,63,1675.523333,0.060889,0.519052,-2.178337,18.466603
PSO,2000,21,63,362.974000,0.050952,0.754582,0.308355,2.855147
AOA,2000,21,63,2232.632667,0.056182,0.535214,-2.394641,23.520350
GWO,2000,21,63,696.516000,0.056038,0.682246,0.046292,5.661816
LF-CBO,2000,22,64,392.510000,0.059434,0.746502,0.216020,2.930080
CBO,2000,22,64,353.074000,0.059656,0.683649,0.301249,3.067207
PSO,2000,22,64,275.914000,0.058201,0.684801,0.482841,2.091181
AOA,2000,22,64,282.490000,0.058785,0.697334,0.433738,2.016297
GWO,2000,22,64,299.536000,0.058723,0.690266,0.450087,2.235086
LF-CBO,2000,23,65,300.788000,0.056238,0.850177,0.396996,1.887040
CBO,2000,23,65,325.314000,0.057433,0.813428,0.373931,2.349399
PSO,2000,23,65,440.730000,0.057574,0.806953,0.254419,3.267152
AOA,2000,23,65,292.562000,0.056562,0.822291,0.438516,1.924980
GWO,2000,23,65,312.586000,0.057241,0.809078,0.445417,1.937158
LF-CBO,2000,24,66,249.746000,0.058260,0.772637,0.484804,1.624304
CBO,2000,24,66,1816.204000,0.062576,0.504926,-2.533739,20.684399
PSO,2000,24,66,2068.502000,0.062543,0.482885,-3.089553,24.689050
AOA,2000,24,66,2411.548667,0.055161,0.526795,-2.676815,24.792777
GWO,2000,24,66,778.231333,0.058906,0.710975,0.052243,6.093880
LF-CBO,2000,25,67,335.114000,0.054901,0.705554,0.387450,2.509133
CBO,2000,25,67,302.894000,0.055257,0.658178,0.451403,2.665790
PSO,2000,25,67,338.778000,0.055362,0.661906,0.313480,3.000929
AOA,2000,25,67,287.386000,0.054735,0.678161,0.510444,2.144281
GWO,2000,25,67,276.706000,0.055531,0.671773,0.530940,2.119214
LF-CBO,2000,26,68,244.502000,0.055981,0.728794,0.499976,1.601898
CBO,2000,26,68,1502.386000,0.048129,0.661217,-1.310717,13.247303
PSO,2000,26,68,878.664000,0.052555,0.694670,-0.117046,7.265006
AOA,2000,26,68,722.046000,0.052758,0.706548,-0.026563,5.683081
GWO,2000,26,68,420.242000,0.055425,0.725198,0.375724,3.145137
LF-CBO,2000,27,69,231.174000,0.054396,0.688070,0.542151,1.675602
CBO,2000,27,69,827.824000,0.052354,0.652104,-0.220709,7.306210
PSO,2000,27,69,269.190000,0.053428,0.684891,0.438766,2.159666
AOA,2000,27,69,384.158000,0.054224,0.680510,0.404078,3.011579
GWO,2000,27,69,220.342000,0.055502,0.673289,0.586584,1.570981
LF-CBO,2000,28,70,226.222000,0.049373,0.660578,0.545516,1.871828
CBO,2000,28,70,416.430000,0.046811,0.578039,0.117340,2.720064
PSO,2000,28,70,287.378000,0.048607,0.610530,0.297527,2.706471
AOA,2000,28,70,298.186000,0.052510,0.693119,0.528779,2.174955
GWO,2000,28,70,303.014000,0.052629,0.690272,0.527878,2.223486
LF-CBO,2000,29,71,250.162000,0.058001,0.796763,0.497969,1.581974
CBO,2000,29,71,1892.610000,0.047186,0.674933,-1.777619,16.494691
PSO,2000,29,71,2362.746000,0.045605,0.668880,-2.341330,20.820386
AOA,2000,29,71,2100.599333,0.047819,0.610574,-1.787363,16.244097
GWO,2000,29,71,543.698000,0.056462,0.755130,0.300220,3.908654
LF-CBO,2000,30,72,244.658000,0.057129,0.805040,0.549170,1.490930
CBO,2000,30,72,853.514000,0.053139,0.682649,0.045948,4.235035
PSO,2000,30,72,390.764000,0.055588,0.761471,0.265367,3.092488
AOA,2000,30,72,2950.319333,0.048568,0.557166,-3.236204,28.710879
GWO,2000,30,72,814.908667,0.054545,0.720441,-0.047563,6.268902
